agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
buy_and_hold,XLE,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,XLE,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9633299013502387,0.0,0.9633299013502387,0.9633299013502387,0.9633299013502387,0.9633299013502387,0.9633299013502387
buy_and_hold,XLF,test_legacy,final_portfolio_value,1,1495550.0,0.0,1495550.0,1495550.0,1495550.0,1495550.0,1495550.0
buy_and_hold,XLF,test_legacy,annualized_return,1,0.10663864032955844,0.0,0.10663864032955844,0.10663864032955844,0.10663864032955844,0.10663864032955844,0.10663864032955844
buy_and_hold,XLF,test_legacy,annualized_volatility,1,0.1887116597872502,0.0,0.1887116597872502,0.1887116597872502,0.1887116597872502,0.1887116597872502,0.1887116597872502
buy_and_hold,XLF,test_legacy,sharpe_ratio,1,0.5369412987710381,0.0,0.5369412987710381,0.5369412987710381,0.5369412987710381,0.5369412987710381,0.5369412987710381
buy_and_hold,XLF,test_legacy,max_drawdown,1,0.25805353895230476,0.0,0.25805353895230476,0.25805353895230476,0.25805353895230476,0.25805353895230476,0.25805353895230476
buy_and_hold,XLF,test_legacy,var_95,1,-0.018849782023185213,0.0,-0.018849782023185213,-0.018849782023185213,-0.018849782023185213,-0.018849782023185213,-0.018849782023185213
buy_and_hold,XLF,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,XLF,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9901309653520367,0.0,0.9901309653520367,0.9901309653520367,0.9901309653520367,0.9901309653520367,0.9901309653520367
buy_and_hold,XLK,test_legacy,final_portfolio_value,1,1709850.5,0.0,1709850.5,1709850.5,1709850.5,1709850.5,1709850.5
buy_and_hold,XLK,test_legacy,annualized_return,1,0.1445817169662351,0.0,0.1445817169662351,0.1445817169662351,0.1445817169662351,0.1445817169662351,0.1445817169662351
buy_and_hold,XLK,test_legacy,annualized_volatility,1,0.2583688985143339,0.0,0.2583688985143339,0.2583688985143339,0.2583688985143339,0.2583688985143339,0.2583688985143339
buy_and_hold,XLK,test_legacy,sharpe_ratio,1,0.5226603332551417,0.0,0.5226603332551417,0.5226603332551417,0.5226603332551417,0.5226603332551417,0.5226603332551417
buy_and_hold,XLK,test_legacy,max_drawdown,1,0.33131331249999996,0.0,0.33131331249999996,0.33131331249999996,0.33131331249999996,0.33131331249999996,0.33131331249999996
buy_and_hold,XLK,test_legacy,var_95,1,-0.026352809239075015,0.0,-0.026352809239075015,-0.026352809239075015,-0.026352809239075015,-0.026352809239075015,-0.026352809239075015
buy_and_hold,XLK,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,XLK,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9576862405771153,0.0,0.9576862405771153,0.9576862405771153,0.9576862405771153,0.9576862405771153,0.9576862405771153
buy_and_hold,XLU,test_legacy,final_portfolio_value,1,1369337.625,0.0,1369337.625,1369337.625,1369337.625,1369337.625,1369337.625
buy_and_hold,XLU,test_legacy,annualized_return,1,0.08234643277988885,0.0,0.08234643277988885,0.08234643277988885,0.08234643277988885,0.08234643277988885,0.08234643277988885
buy_and_hold,XLU,test_legacy,annualized_volatility,1,0.17794933879677893,0.0,0.17794933879677893,0.17794933879677893,0.17794933879677893,0.17794933879677893,0.17794933879677893
buy_and_hold,XLU,test_legacy,sharpe_ratio,1,0.44468407296029105,0.0,0.44468407296029105,0.44468407296029105,0.44468407296029105,0.44468407296029105,0.44468407296029105
buy_and_hold,XLU,test_legacy,max_drawdown,1,0.2526209542460448,0.0,0.2526209542460448,0.2526209542460448,0.2526209542460448,0.2526209542460448,0.2526209542460448
buy_and_hold,XLU,test_legacy,var_95,1,-0.018868585979332053,0.0,-0.018868585979332053,-0.018868585979332053,-0.018868585979332053,-0.018868585979332053,-0.018868585979332053
buy_and_hold,XLU,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,XLU,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9317942841472586,0.0,0.9317942841472586,0.9317942841472586,0.9317942841472586,0.9317942841472586,0.9317942841472586
buy_and_hold,XLV,test_legacy,final_portfolio_value,1,1191648.125,0.0,1191648.125,1191648.125,1191648.125,1191648.125,1191648.125
buy_and_hold,XLV,test_legacy,annualized_return,1,0.04512956749995437,0.0,0.04512956749995437,0.04512956749995437,0.04512956749995437,0.04512956749995437,0.04512956749995437
buy_and_hold,XLV,test_legacy,annualized_volatility,1,0.15093797388718405,0.0,0.15093797388718405,0.15093797388718405,0.15093797388718405,0.15093797388718405,0.15093797388718405
buy_and_hold,XLV,test_legacy,sharpe_ratio,1,0.29244343360646324,0.0,0.29244343360646324,0.29244343360646324,0.29244343360646324,0.29244343360646324,0.29244343360646324
buy_and_hold,XLV,test_legacy,max_drawdown,1,0.1710899097780093,0.0,0.1710899097780093,0.1710899097780093,0.1710899097780093,0.1710899097780093,0.1710899097780093
buy_and_hold,XLV,test_legacy,var_95,1,-0.014811573248653787,0.0,-0.014811573248653787,-0.014811573248653787,-0.014811573248653787,-0.014811573248653787,-0.014811573248653787
buy_and_hold,XLV,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,XLV,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9847132255275933,0.0,0.9847132255275933,0.9847132255275933,0.9847132255275933,0.9847132255275933,0.9847132255275933
ppo_standalone,IWM,test_legacy,final_portfolio_value,3,991219.3953548517,2625.1684165163447,992692.7817538929,990440.6414136377,992734.8424955865,988188.5010733823,992776.9032372801
ppo_standalone,IWM,test_legacy,annualized_return,3,-0.0022657172996725966,0.0006798668880951647,-0.0018841205453069352,-0.0024673900397960123,-0.0018732461823663506,-0.003050659534285089,-0.001862371819425766
ppo_standalone,IWM,test_legacy,annualized_volatility,3,0.01167874540376033,0.003658898925625268,0.011041140367858342,0.00971084779342094,0.013327840496148727,0.008380555218983538,0.015614540624439111
ppo_standalone,IWM,test_legacy,sharpe_ratio,3,-0.2182504889253231,0.12929504075775258,-0.17080397096147454,-0.26768492071561,-0.1450927981531119,-0.3645658704697454,-0.11938162534474928
ppo_standalone,IWM,test_legacy,max_drawdown,3,0.020014362092032667,0.005491982135064697,0.020032137632841396,0.017272825697148997,0.0227647862573207,0.014513513761456598,0.025497434881800007
ppo_standalone,IWM,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,IWM,test_legacy,var_95_violation_rate,3,0.014965986394557823,0.0011782658554890333,0.014285714285714285,0.014285714285714285,0.015306122448979591,0.014285714285714285,0.0163265306122449
ppo_standalone,IWM,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9868111912719036,0.0016613840334230674,0.9875636023056713,0.9862351596943628,0.9877634283663284,0.9849067170830542,0.9879632544269855
ppo_standalone,QQQ,test_legacy,final_portfolio_value,3,978297.0703240196,429.49440671943006,978237.864039388,978069.057351139,978495.4801545846,977900.25066289,978753.0962697811
ppo_standalone,QQQ,test_legacy,annualized_return,3,-0.005626328285561596,0.00011225262377177045,-0.005641791091604221,-0.0056859194923764055,-0.005574468481768099,-0.00573004789314859,-0.005507145871931978
