agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
buy_and_hold,QQQ,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,QQQ,,capital_preservation_rate_95pct_hwm,1,0.9755540351552768,0.0,0.9755540351552768,0.9755540351552768,0.9755540351552768,0.9755540351552768,0.9755540351552768
buy_and_hold,SPY,,final_portfolio_value,1,1520353.75,0.0,1520353.75,1520353.75,1520353.75,1520353.75,1520353.75
buy_and_hold,SPY,,annualized_return,1,0.11123072423510123,0.0,0.11123072423510123,0.11123072423510123,0.11123072423510123,0.11123072423510123,0.11123072423510123
buy_and_hold,SPY,,annualized_volatility,1,0.179751569894429,0.0,0.179751569894429,0.179751569894429,0.179751569894429,0.179751569894429,0.179751569894429
buy_and_hold,SPY,,sharpe_ratio,1,0.5867435182606423,0.0,0.5867435182606423,0.5867435182606423,0.5867435182606423,0.5867435182606423,0.5867435182606423
buy_and_hold,SPY,,max_drawdown,1,0.24496385968975876,0.0,0.24496385968975876,0.24496385968975876,0.24496385968975876,0.24496385968975876,0.24496385968975876
buy_and_hold,SPY,,var_95,1,-0.017240096461266674,0.0,-0.017240096461266674,-0.017240096461266674,-0.017240096461266674,-0.017240096461266674,-0.017240096461266674
buy_and_hold,SPY,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,SPY,,capital_preservation_rate_95pct_hwm,1,0.995118752797609,0.0,0.995118752797609,0.995118752797609,0.995118752797609,0.995118752797609,0.995118752797609
buy_and_hold,,,final_portfolio_value,5,1520353.625,0.1767766952966369,1520353.75,1520353.5,1520353.75,1520353.375,1520353.75
buy_and_hold,,,annualized_return,5,0.11123071871906247,2.7577550403222907e-08,0.11123072423510123,0.11123069571862487,0.11123072423510123,0.1112306902025844,0.1112307592039007
buy_and_hold,,,annualized_volatility,5,0.17975161803814013,4.247203723171164e-08,0.17975161771114542,0.17975157720798707,0.17975165017920694,0.17975157524610436,0.17975166984625687
buy_and_hold,,,sharpe_ratio,5,0.5867433334952428,1.380881305971079e-07,0.5867433621779099,0.5867433304124989,0.5867433670657645,0.5867431134322292,0.5867434943878115
buy_and_hold,,,max_drawdown,5,0.2449639125,6.952757458486638e-08,0.24496392218975482,0.24496385968975876,0.24496395281024708,0.2449638278102393,0.24496399999999996
buy_and_hold,,,var_95,5,-0.01724001874018235,1.4575551679249664e-07,-0.017239964613235514,-0.01724016527639094,-0.017239963456800567,-0.01724016874574197,-0.01723983160874276
buy_and_hold,,,var_95_violation_rate,5,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
buy_and_hold,,,capital_preservation_rate_95pct_hwm,5,0.9951187198314322,4.514101736709908e-08,0.995118752797609,0.9951186705818537,0.995118752797609,0.9951186701824808,0.995118752797609
ppo_standalone,SPY,wf_2022_2023,final_portfolio_value,4,986359.1255932604,5456.419297506266,985714.3474470989,982867.1028516144,989206.3701887449,980738.3018874722,993269.5055913714
ppo_standalone,SPY,wf_2022_2023,annualized_return,4,-0.007202600919622341,0.002888317227288828,-0.007541827630651958,-0.009050645921020162,-0.0056937826292541354,-0.010180196235058486,-0.003546552182126962
ppo_standalone,SPY,wf_2022_2023,annualized_volatility,4,0.014796204187455548,0.004606408822066652,0.015155657935195275,0.011452650992641662,0.018499211130009158,0.009781265757035952,0.019092235122395686
ppo_standalone,SPY,wf_2022_2023,sharpe_ratio,4,-0.4785068601051711,0.08853302764301273,-0.49585428971796364,-0.54132566184613,-0.43303548797700475,-0.5590940457482004,-0.3632248152365565
ppo_standalone,SPY,wf_2022_2023,max_drawdown,4,0.023592711320683385,0.00968298177300014,0.02433285766796256,0.01716541408736391,0.030760154901282033,0.01244882652674828,0.03325630342006014
ppo_standalone,SPY,wf_2022_2023,var_95,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,SPY,wf_2022_2023,var_95_violation_rate,4,0.02974947807933194,0.012217849593653055,0.02922755741127349,0.02139874739039666,0.03757828810020877,0.016701461377870562,0.04384133611691023
ppo_standalone,SPY,wf_2022_2023,capital_preservation_rate_95pct_hwm,4,0.9817628113212559,0.00569868725025778,0.9811305977978042,0.9782335201564628,0.9846598889625973,0.9757942555989909,0.988995794090424
ppo_standalone,,,final_portfolio_value,21,993770.0545774257,7386.229676004338,1000000.0,985288.4724252572,1000000.0,984709.5398984859,1000000.0
ppo_standalone,,,annualized_return,21,-0.0016107297872347648,0.0019097240925611593,0.0,-0.0038038138880479157,0.0,-0.0039543631713697585,0.0
ppo_standalone,,,annualized_volatility,21,0.003848438098132277,0.0046180511716612,0.0,0.0,0.008638641168505996,0.0,0.0105232817667764
ppo_standalone,,,sharpe_ratio,21,-0.18362877659461474,0.2225569958110844,0.0,-0.4411566640686759,0.0,-0.5094543639659403,0.0
ppo_standalone,,,max_drawdown,21,0.008953869208478167,0.010598605989084423,0.0,0.0,0.0208587479832274,0.0,0.021456000666315478
ppo_standalone,,,var_95,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
