agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,mc_dropout,mc_passes,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard_epistemic,0.6306326935312935,0.432487189809874,32,0.8476609251240201,cpu,6696216.007472739,test_legacy,0.41149680377024744,0.1,20,False,29,1.1305951415231719,AVGO,50000,epistemic,-0.036382047421685645,0.05
ppo_with_uncertainty_guard_epistemic,0.5235008663535243,0.37486641954165983,32,0.8717788154478209,cpu,5141087.149806111,test_legacy,0.35686947204620467,0.1,20,False,37,1.1230952890695944,AVGO,50000,epistemic,-0.03288659251066823,0.05
ppo_with_uncertainty_guard_epistemic,0.4935976027640474,0.36788507879017623,32,0.8740599058631986,cpu,4759651.35555032,test_legacy,0.3538099816166185,0.1,20,False,42,1.0905240746451994,AVGO,50000,epistemic,-0.03169490947796092,0.05
ppo_with_uncertainty_guard_epistemic,0.6026208729622924,0.43218637602873233,32,0.8489643511398044,cpu,6259853.969099941,test_legacy,0.4056094241141779,0.1,20,False,53,1.0912888226852706,AVGO,50000,epistemic,-0.03693228466088243,0.05
ppo_with_uncertainty_guard_epistemic,0.5330444724577291,0.38211068722915936,32,0.8594496748148635,cpu,5267466.951844703,test_legacy,0.37718119672300077,0.1,20,False,67,1.1181457267010373,AVGO,50000,epistemic,-0.03264640524427502,0.05
ppo_with_uncertainty_guard_epistemic,0.6189466938306685,0.41484563695144,32,0.8476624415361187,cpu,6511516.356685417,test_legacy,0.41143277467045425,0.1,20,False,89,1.161336944436078,AVGO,50000,epistemic,-0.03405433396097734,0.05
ppo_with_uncertainty_guard_epistemic,0.22374537498327574,0.2681538460361458,32,0.9751829026337797,cpu,2192909.971085341,test_legacy,0.28640945330583867,0.1,20,True,7,0.7529857166959298,AXP,50000,epistemic,-0.025987331312298155,0.05
ppo_with_uncertainty_guard_epistemic,0.20883667766567798,0.25556923007904814,32,0.9762238590627901,cpu,2090829.1946871718,test_legacy,0.2700997769566821,0.1,20,True,13,0.7421016836192292,AXP,50000,epistemic,-0.024451589430529008,0.05
ppo_with_uncertainty_guard_epistemic,0.23651932669264306,0.27091510203964075,32,0.9751357429743323,cpu,2283279.563532019,test_legacy,0.28756809565110875,0.1,20,True,19,0.7836414877555667,AXP,50000,epistemic,-0.025660074795666787,0.05
ppo_with_uncertainty_guard_epistemic,0.22629414821927513,0.2722249890128081,32,0.9751358084730201,cpu,2210725.2557908935,test_legacy,0.287558318433463,0.1,20,True,23,0.7493677037365021,AXP,50000,epistemic,-0.02633915546215615,0.05
ppo_with_uncertainty_guard_epistemic,0.2493941193933681,0.26305276870240235,32,0.9751357625839249,cpu,2377132.806926391,test_legacy,0.28756891688011255,0.1,20,True,29,0.8464407960871944,AXP,50000,epistemic,-0.024340430060214135,0.05
ppo_with_uncertainty_guard_epistemic,0.20573144805756094,0.25522971371453973,32,0.9778508709934094,cpu,2070019.8516900174,test_legacy,0.26249943476121307,0.1,20,True,37,0.7330113509805192,AXP,50000,epistemic,-0.025268872085236538,0.05
ppo_with_uncertainty_guard_epistemic,0.21279171454629292,0.253187980498478,32,0.9751480648095542,cpu,2117557.954278958,test_legacy,0.28674008050149324,0.1,20,True,42,0.7619823929567139,AXP,50000,epistemic,-0.023733574178489647,0.05
ppo_with_uncertainty_guard_epistemic,0.22237202262471728,0.28186944974396383,32,0.9751357232374342,cpu,2183354.9164906493,test_legacy,0.28757430476383306,0.1,20,True,53,0.7123621911345064,AXP,50000,epistemic,-0.027766501324529624,0.05
ppo_with_uncertainty_guard_epistemic,0.21740419755371404,0.26079824715906497,32,0.9757733784133374,cpu,2149049.527230565,test_legacy,0.27802762020944927,0.1,20,True,67,0.7543024826231874,AXP,50000,epistemic,-0.02484350205615273,0.05
ppo_with_uncertainty_guard_epistemic,0.2385610281150167,0.23891398663861818,32,0.9751358665797002,cpu,2297975.9847137765,test_legacy,0.2875305356944713,0.1,20,True,89,0.8955109971379248,AXP,50000,epistemic,-0.022033426678733915,0.05
ppo_with_uncertainty_guard_epistemic,0.03853259096883692,0.35481520613430345,32,0.8220760277455739,cpu,1158393.3644834526,test_legacy,0.4831421789641558,0.1,20,False,7,0.10655893266642709,BA,50000,epistemic,-0.03463156796301616,0.05
ppo_with_uncertainty_guard_epistemic,0.0027652436569016335,0.008545562042235187,32,0.993910973591682,cpu,1010796.7531317547,test_legacy,0.010683121927926198,0.1,20,True,13,0.3231356924727433,BA,50000,epistemic,0.0,0.02346938775510204
ppo_with_uncertainty_guard_epistemic,0.028752820664534322,0.3619732682467055,32,0.8220759416028592,cpu,1116545.0813084869,test_legacy,0.48314223312771976,0.1,20,False,19,0.07831297197060677,BA,50000,epistemic,-0.03475416565744327,0.05
ppo_with_uncertainty_guard_epistemic,0.011304759276955218,0.27597186963211384,32,0.8921653055152633,cpu,1044685.9505860136,test_legacy,0.42296222011764484,0.1,20,False,23,0.04073361376174294,BA,50000,epistemic,-0.026736441010753963,0.05
