date,portfolio_value,seed,agent
2024-04-15,986392.3698594907,42,ppo_standalone
2024-04-16,986392.3698594907,42,ppo_standalone
2024-04-17,986392.3698594907,42,ppo_standalone
2024-04-18,986392.3698594907,42,ppo_standalone
2024-04-19,986392.3698594907,42,ppo_standalone
2024-04-22,986392.3698594907,42,ppo_standalone
2024-04-23,986392.3698594907,42,ppo_standalone
2024-04-24,986392.3698594907,42,ppo_standalone
2024-04-25,986392.3698594907,42,ppo_standalone
2024-04-26,986392.3698594907,42,ppo_standalone
2024-04-29,986392.3698594907,42,ppo_standalone
2024-04-30,986392.3698594907,42,ppo_standalone
2024-05-01,986392.3698594907,42,ppo_standalone
2024-05-02,986392.3698594907,42,ppo_standalone
2024-05-03,986392.3698594907,42,ppo_standalone
2024-05-06,986392.3698594907,42,ppo_standalone
2024-05-07,986392.3698594907,42,ppo_standalone
2024-05-08,986392.3698594907,42,ppo_standalone
2024-05-09,986392.3698594907,42,ppo_standalone
2024-05-10,986392.3698594907,42,ppo_standalone
2024-05-13,986392.3698594907,42,ppo_standalone
2024-05-14,986392.3698594907,42,ppo_standalone
2024-05-15,986392.3698594907,42,ppo_standalone
2024-05-16,986392.3698594907,42,ppo_standalone
2024-05-17,986392.3698594907,42,ppo_standalone
2024-05-20,986392.3698594907,42,ppo_standalone
2024-05-21,986392.3698594907,42,ppo_standalone
2024-05-22,986392.3698594907,42,ppo_standalone
2024-05-23,986392.3698594907,42,ppo_standalone
2024-05-24,986392.3698594907,42,ppo_standalone
2024-05-28,986392.3698594907,42,ppo_standalone
2024-05-29,986392.3698594907,42,ppo_standalone
2024-05-30,986392.3698594907,42,ppo_standalone
2024-05-31,986392.3698594907,42,ppo_standalone
2024-06-03,986392.3698594907,42,ppo_standalone
2024-06-04,986392.3698594907,42,ppo_standalone
2024-06-05,986392.3698594907,42,ppo_standalone
2024-06-06,986392.3698594907,42,ppo_standalone
2024-06-07,986392.3698594907,42,ppo_standalone
2024-06-10,986392.3698594907,42,ppo_standalone
2024-06-11,986392.3698594907,42,ppo_standalone
2024-06-12,986392.3698594907,42,ppo_standalone
2024-06-13,986392.3698594907,42,ppo_standalone
2024-06-14,986392.3698594907,42,ppo_standalone
2024-06-17,986392.3698594907,42,ppo_standalone
2024-06-18,986392.3698594907,42,ppo_standalone
2024-06-20,986392.3698594907,42,ppo_standalone
2024-06-21,986392.3698594907,42,ppo_standalone
2024-06-24,986392.3698594907,42,ppo_standalone
2024-06-25,986392.3698594907,42,ppo_standalone
2024-06-26,986392.3698594907,42,ppo_standalone
2024-06-27,986392.3698594907,42,ppo_standalone
2024-06-28,986392.3698594907,42,ppo_standalone
2024-07-01,986392.3698594907,42,ppo_standalone
2024-07-02,986392.3698594907,42,ppo_standalone
2024-07-03,986392.3698594907,42,ppo_standalone
2024-07-05,986392.3698594907,42,ppo_standalone
2024-07-08,986392.3698594907,42,ppo_standalone
2024-07-09,986392.3698594907,42,ppo_standalone
2024-07-10,986392.3698594907,42,ppo_standalone
2024-07-11,986392.3698594907,42,ppo_standalone
2024-07-12,986392.3698594907,42,ppo_standalone
2024-07-15,986392.3698594907,42,ppo_standalone
2024-07-16,986392.3698594907,42,ppo_standalone
2024-07-17,986392.3698594907,42,ppo_standalone
2024-07-18,986392.3698594907,42,ppo_standalone
2024-07-19,986392.3698594907,42,ppo_standalone
2024-07-22,986392.3698594907,42,ppo_standalone
2024-07-23,986392.3698594907,42,ppo_standalone
2024-07-24,986392.3698594907,42,ppo_standalone
2024-07-25,986392.3698594907,42,ppo_standalone
2024-07-26,986392.3698594907,42,ppo_standalone
2024-07-29,986392.3698594907,42,ppo_standalone
2024-07-30,986392.3698594907,42,ppo_standalone
2024-07-31,986392.3698594907,42,ppo_standalone
2024-08-01,986392.3698594907,42,ppo_standalone
2024-08-02,986392.3698594907,42,ppo_standalone
2024-08-05,986392.3698594907,42,ppo_standalone
2024-08-06,986392.3698594907,42,ppo_standalone
2024-08-07,986392.3698594907,42,ppo_standalone
2024-08-08,986392.3698594907,42,ppo_standalone
2024-08-09,986392.3698594907,42,ppo_standalone
2024-08-12,986392.3698594907,42,ppo_standalone
2024-08-13,986392.3698594907,42,ppo_standalone
2024-08-14,986392.3698594907,42,ppo_standalone
2024-08-15,986392.3698594907,42,ppo_standalone
2024-08-16,986392.3698594907,42,ppo_standalone
2024-08-19,986392.3698594907,42,ppo_standalone
2024-08-20,986392.3698594907,42,ppo_standalone
2024-08-21,986392.3698594907,42,ppo_standalone
2024-08-22,986392.3698594907,42,ppo_standalone
2024-08-23,986392.3698594907,42,ppo_standalone
2024-08-26,986392.3698594907,42,ppo_standalone
2024-08-27,986392.3698594907,42,ppo_standalone
2024-08-28,986392.3698594907,42,ppo_standalone
2024-08-29,986392.3698594907,42,ppo_standalone
2024-08-30,986392.3698594907,42,ppo_standalone
2024-09-03,986392.3698594907,42,ppo_standalone
2024-09-04,986392.3698594907,42,ppo_standalone
2024-09-05,986392.3698594907,42,ppo_standalone
2024-09-06,986392.3698594907,42,ppo_standalone
2024-09-09,986392.3698594907,42,ppo_standalone
2024-09-10,986392.3698594907,42,ppo_standalone
2024-09-11,986392.3698594907,42,ppo_standalone
2024-09-12,986392.3698594907,42,ppo_standalone
2024-09-13,986392.3698594907,42,ppo_standalone
2024-09-16,986392.3698594907,42,ppo_standalone
2024-09-17,986392.3698594907,42,ppo_standalone
2024-09-18,986392.3698594907,42,ppo_standalone
2024-09-19,986392.3698594907,42,ppo_standalone
2024-09-20,986392.3698594907,42,ppo_standalone
2024-09-23,986392.3698594907,42,ppo_standalone
2024-09-24,986392.3698594907,42,ppo_standalone
2024-09-25,986392.3698594907,42,ppo_standalone
2024-09-26,986392.3698594907,42,ppo_standalone
2024-09-27,986392.3698594907,42,ppo_standalone
2024-09-30,986392.3698594907,42,ppo_standalone
2024-10-01,986392.3698594907,42,ppo_standalone
2024-10-02,986392.3698594907,42,ppo_standalone
2024-10-03,986392.3698594907,42,ppo_standalone
2024-10-04,986392.3698594907,42,ppo_standalone
2024-10-07,986392.3698594907,42,ppo_standalone
2024-10-08,986392.3698594907,42,ppo_standalone
2024-10-09,986392.3698594907,42,ppo_standalone
2024-10-10,986392.3698594907,42,ppo_standalone
2024-10-11,986392.3698594907,42,ppo_standalone
2024-10-14,986392.3698594907,42,ppo_standalone
2024-10-15,986392.3698594907,42,ppo_standalone
2024-10-16,986392.3698594907,42,ppo_standalone
2024-10-17,986392.3698594907,42,ppo_standalone
2024-10-18,986392.3698594907,42,ppo_standalone
2024-10-21,986392.3698594907,42,ppo_standalone
2024-10-22,986392.3698594907,42,ppo_standalone
2024-10-23,986392.3698594907,42,ppo_standalone
2024-10-24,986392.3698594907,42,ppo_standalone
2024-10-25,986392.3698594907,42,ppo_standalone
2024-10-28,986392.3698594907,42,ppo_standalone
2024-10-29,986392.3698594907,42,ppo_standalone
2024-10-30,986392.3698594907,42,ppo_standalone
2024-10-31,986392.3698594907,42,ppo_standalone
2024-11-01,986392.3698594907,42,ppo_standalone
2024-11-04,986392.3698594907,42,ppo_standalone
2024-11-05,986392.3698594907,42,ppo_standalone
2024-11-06,986392.3698594907,42,ppo_standalone
2024-11-07,986392.3698594907,42,ppo_standalone
2024-11-08,986392.3698594907,42,ppo_standalone
2024-11-11,986392.3698594907,42,ppo_standalone
2024-11-12,986392.3698594907,42,ppo_standalone
2024-11-13,986392.3698594907,42,ppo_standalone
2024-11-14,986392.3698594907,42,ppo_standalone
2024-11-15,986392.3698594907,42,ppo_standalone
2024-11-18,986392.3698594907,42,ppo_standalone
2024-11-19,986392.3698594907,42,ppo_standalone
2024-11-20,986392.3698594907,42,ppo_standalone
2024-11-21,986392.3698594907,42,ppo_standalone
2024-11-22,986392.3698594907,42,ppo_standalone
2024-11-25,986392.3698594907,42,ppo_standalone
2024-11-26,986392.3698594907,42,ppo_standalone
2024-11-27,986392.3698594907,42,ppo_standalone
2024-11-29,986392.3698594907,42,ppo_standalone
2024-12-02,986392.3698594907,42,ppo_standalone
2024-12-03,986392.3698594907,42,ppo_standalone
2024-12-04,986392.3698594907,42,ppo_standalone
2024-12-05,986392.3698594907,42,ppo_standalone
2024-12-06,986392.3698594907,42,ppo_standalone
2024-12-09,986392.3698594907,42,ppo_standalone
2024-12-10,986392.3698594907,42,ppo_standalone
2024-12-11,986392.3698594907,42,ppo_standalone
2024-12-12,986392.3698594907,42,ppo_standalone
2024-12-13,986392.3698594907,42,ppo_standalone
2024-12-16,986392.3698594907,42,ppo_standalone
2024-12-17,986392.3698594907,42,ppo_standalone
2024-12-18,986392.3698594907,42,ppo_standalone
2024-12-19,986392.3698594907,42,ppo_standalone
2024-12-20,986392.3698594907,42,ppo_standalone
2024-12-23,986392.3698594907,42,ppo_standalone
2024-12-24,986392.3698594907,42,ppo_standalone
2024-12-26,986392.3698594907,42,ppo_standalone
2024-12-27,986392.3698594907,42,ppo_standalone
2024-12-30,986392.3698594907,42,ppo_standalone
2024-12-31,986392.3698594907,42,ppo_standalone
2025-01-02,986392.3698594907,42,ppo_standalone
2025-01-03,986392.3698594907,42,ppo_standalone
2025-01-06,986392.3698594907,42,ppo_standalone
2025-01-07,986392.3698594907,42,ppo_standalone
2025-01-08,986392.3698594907,42,ppo_standalone
2025-01-10,986392.3698594907,42,ppo_standalone
2025-01-13,986392.3698594907,42,ppo_standalone
2025-01-14,986392.3698594907,42,ppo_standalone
2025-01-15,986392.3698594907,42,ppo_standalone
2025-01-16,986392.3698594907,42,ppo_standalone
2025-01-17,986392.3698594907,42,ppo_standalone
2025-01-21,986392.3698594907,42,ppo_standalone
2025-01-22,986392.3698594907,42,ppo_standalone
2025-01-23,986392.3698594907,42,ppo_standalone
2025-01-24,986392.3698594907,42,ppo_standalone
2025-01-27,986392.3698594907,42,ppo_standalone
2025-01-28,986392.3698594907,42,ppo_standalone
2025-01-29,986392.3698594907,42,ppo_standalone
2025-01-30,986392.3698594907,42,ppo_standalone
2025-01-31,986392.3698594907,42,ppo_standalone
2025-02-03,986392.3698594907,42,ppo_standalone
2025-02-04,986392.3698594907,42,ppo_standalone
2025-02-05,986392.3698594907,42,ppo_standalone
2025-02-06,986392.3698594907,42,ppo_standalone
2025-02-07,986392.3698594907,42,ppo_standalone
2025-02-10,986392.3698594907,42,ppo_standalone
2025-02-11,986392.3698594907,42,ppo_standalone
2025-02-12,986392.3698594907,42,ppo_standalone
2025-02-13,986392.3698594907,42,ppo_standalone
2025-02-14,986392.3698594907,42,ppo_standalone
2025-02-18,986392.3698594907,42,ppo_standalone
2025-02-19,986392.3698594907,42,ppo_standalone
2025-02-20,986392.3698594907,42,ppo_standalone
2025-02-21,986392.3698594907,42,ppo_standalone
2025-02-24,986392.3698594907,42,ppo_standalone
2025-02-25,986392.3698594907,42,ppo_standalone
2025-02-26,986392.3698594907,42,ppo_standalone
2025-02-27,986392.3698594907,42,ppo_standalone
2025-02-28,986392.3698594907,42,ppo_standalone
2025-03-03,986392.3698594907,42,ppo_standalone
2025-03-04,986392.3698594907,42,ppo_standalone
2025-03-05,986392.3698594907,42,ppo_standalone
2025-03-06,986392.3698594907,42,ppo_standalone
2025-03-07,986392.3698594907,42,ppo_standalone
2025-03-10,986392.3698594907,42,ppo_standalone
2025-03-11,986392.3698594907,42,ppo_standalone
2025-03-12,986392.3698594907,42,ppo_standalone
2025-03-13,986392.3698594907,42,ppo_standalone
2025-03-14,986392.3698594907,42,ppo_standalone
2025-03-17,986392.3698594907,42,ppo_standalone
2025-03-18,986392.3698594907,42,ppo_standalone
2025-03-19,986392.3698594907,42,ppo_standalone
2025-03-20,986392.3698594907,42,ppo_standalone
2025-03-21,986392.3698594907,42,ppo_standalone
2025-03-24,986392.3698594907,42,ppo_standalone
2025-03-25,986392.3698594907,42,ppo_standalone
2025-03-26,986392.3698594907,42,ppo_standalone
2025-03-27,986392.3698594907,42,ppo_standalone
2025-03-28,986392.3698594907,42,ppo_standalone
2025-03-31,986392.3698594907,42,ppo_standalone
2025-04-01,986392.3698594907,42,ppo_standalone
2025-04-02,986392.3698594907,42,ppo_standalone
2025-04-03,986392.3698594907,42,ppo_standalone
2025-04-04,986392.3698594907,42,ppo_standalone
2025-04-07,986392.3698594907,42,ppo_standalone
2025-04-08,986392.3698594907,42,ppo_standalone
2025-04-09,986392.3698594907,42,ppo_standalone
2025-04-10,986392.3698594907,42,ppo_standalone
2025-04-11,986392.3698594907,42,ppo_standalone
2025-04-14,986392.3698594907,42,ppo_standalone
2025-04-15,986392.3698594907,42,ppo_standalone
2025-04-16,986392.3698594907,42,ppo_standalone
2025-04-17,986392.3698594907,42,ppo_standalone
2025-04-21,986392.3698594907,42,ppo_standalone
2025-04-22,986392.3698594907,42,ppo_standalone
2025-04-23,986392.3698594907,42,ppo_standalone
2025-04-24,986392.3698594907,42,ppo_standalone
2025-04-25,986392.3698594907,42,ppo_standalone
2025-04-28,986392.3698594907,42,ppo_standalone
2025-04-29,986392.3698594907,42,ppo_standalone
2025-04-30,986392.3698594907,42,ppo_standalone
2025-05-01,986392.3698594907,42,ppo_standalone
2025-05-02,986392.3698594907,42,ppo_standalone
2025-05-05,986392.3698594907,42,ppo_standalone
2025-05-06,986392.3698594907,42,ppo_standalone
2025-05-07,986392.3698594907,42,ppo_standalone
2025-05-08,986392.3698594907,42,ppo_standalone
2025-05-09,986392.3698594907,42,ppo_standalone
2025-05-12,986392.3698594907,42,ppo_standalone
2025-05-13,986392.3698594907,42,ppo_standalone
2025-05-14,986392.3698594907,42,ppo_standalone
2025-05-15,986392.3698594907,42,ppo_standalone
2025-05-16,986392.3698594907,42,ppo_standalone
2025-05-19,986392.3698594907,42,ppo_standalone
2025-05-20,986392.3698594907,42,ppo_standalone
2025-05-21,986392.3698594907,42,ppo_standalone
2025-05-22,986392.3698594907,42,ppo_standalone
2025-05-23,986392.3698594907,42,ppo_standalone
2025-05-27,986392.3698594907,42,ppo_standalone
2025-05-28,986392.3698594907,42,ppo_standalone
2025-05-29,986392.3698594907,42,ppo_standalone
2025-05-30,986392.3698594907,42,ppo_standalone
2025-06-02,986392.3698594907,42,ppo_standalone
2025-06-03,986392.3698594907,42,ppo_standalone
2025-06-04,986392.3698594907,42,ppo_standalone
2025-06-05,986392.3698594907,42,ppo_standalone
2025-06-06,986392.3698594907,42,ppo_standalone
2025-06-09,986392.3698594907,42,ppo_standalone
2025-06-10,986392.3698594907,42,ppo_standalone
2025-06-11,986392.3698594907,42,ppo_standalone
2025-06-12,986392.3698594907,42,ppo_standalone
2025-06-13,986392.3698594907,42,ppo_standalone
2025-06-16,986392.3698594907,42,ppo_standalone
2025-06-17,986392.3698594907,42,ppo_standalone
2025-06-18,986392.3698594907,42,ppo_standalone
2025-06-20,986392.3698594907,42,ppo_standalone
2025-06-23,986392.3698594907,42,ppo_standalone
2025-06-24,986392.3698594907,42,ppo_standalone
2025-06-25,986392.3698594907,42,ppo_standalone
2025-06-26,986392.3698594907,42,ppo_standalone
2025-06-27,986392.3698594907,42,ppo_standalone
2025-06-30,986392.3698594907,42,ppo_standalone
2025-07-01,986392.3698594907,42,ppo_standalone
2025-07-02,986392.3698594907,42,ppo_standalone
2025-07-03,986392.3698594907,42,ppo_standalone
2025-07-07,986392.3698594907,42,ppo_standalone
2025-07-08,986392.3698594907,42,ppo_standalone
2025-07-09,986392.3698594907,42,ppo_standalone
2025-07-10,986392.3698594907,42,ppo_standalone
2025-07-11,986392.3698594907,42,ppo_standalone
2025-07-14,986392.3698594907,42,ppo_standalone
2025-07-15,986392.3698594907,42,ppo_standalone
2025-07-16,986392.3698594907,42,ppo_standalone
2025-07-17,986392.3698594907,42,ppo_standalone
2025-07-18,986392.3698594907,42,ppo_standalone
2025-07-21,986392.3698594907,42,ppo_standalone
2025-07-22,986392.3698594907,42,ppo_standalone
2025-07-23,986392.3698594907,42,ppo_standalone
2025-07-24,986392.3698594907,42,ppo_standalone
2025-07-25,986392.3698594907,42,ppo_standalone
2025-07-28,986392.3698594907,42,ppo_standalone
2025-07-29,986392.3698594907,42,ppo_standalone
2025-07-30,986392.3698594907,42,ppo_standalone
2025-07-31,986392.3698594907,42,ppo_standalone
2025-08-01,986392.3698594907,42,ppo_standalone
2025-08-04,986392.3698594907,42,ppo_standalone
2025-08-05,986392.3698594907,42,ppo_standalone
2025-08-06,986392.3698594907,42,ppo_standalone
2025-08-07,986392.3698594907,42,ppo_standalone
2025-08-08,986392.3698594907,42,ppo_standalone
2025-08-11,986392.3698594907,42,ppo_standalone
2025-08-12,986392.3698594907,42,ppo_standalone
2025-08-13,986392.3698594907,42,ppo_standalone
2025-08-14,986392.3698594907,42,ppo_standalone
2025-08-15,986392.3698594907,42,ppo_standalone
2025-08-18,986392.3698594907,42,ppo_standalone
2025-08-19,986392.3698594907,42,ppo_standalone
2025-08-20,986392.3698594907,42,ppo_standalone
2025-08-21,986392.3698594907,42,ppo_standalone
2025-08-22,986392.3698594907,42,ppo_standalone
2025-08-25,986392.3698594907,42,ppo_standalone
2025-08-26,986392.3698594907,42,ppo_standalone
2025-08-27,986392.3698594907,42,ppo_standalone
2025-08-28,986392.3698594907,42,ppo_standalone
2025-08-29,986392.3698594907,42,ppo_standalone
2025-09-02,986392.3698594907,42,ppo_standalone
2025-09-03,986392.3698594907,42,ppo_standalone
2025-09-04,986392.3698594907,42,ppo_standalone
2025-09-05,986392.3698594907,42,ppo_standalone
2025-09-08,986392.3698594907,42,ppo_standalone
2025-09-09,986392.3698594907,42,ppo_standalone
2025-09-10,986392.3698594907,42,ppo_standalone
2025-09-11,986392.3698594907,42,ppo_standalone
2025-09-12,986392.3698594907,42,ppo_standalone
2025-09-15,986392.3698594907,42,ppo_standalone
2025-09-16,986392.3698594907,42,ppo_standalone
2025-09-17,986392.3698594907,42,ppo_standalone
2025-09-18,986392.3698594907,42,ppo_standalone
2025-09-19,986392.3698594907,42,ppo_standalone
2025-09-22,986392.3698594907,42,ppo_standalone
2025-09-23,986392.3698594907,42,ppo_standalone
2025-09-24,986392.3698594907,42,ppo_standalone
2025-09-25,986392.3698594907,42,ppo_standalone
2025-09-26,986392.3698594907,42,ppo_standalone
2025-09-29,986392.3698594907,42,ppo_standalone
2025-09-30,986392.3698594907,42,ppo_standalone
2025-10-01,986392.3698594907,42,ppo_standalone
2025-10-02,986392.3698594907,42,ppo_standalone
2025-10-03,986392.3698594907,42,ppo_standalone
2025-10-06,986392.3698594907,42,ppo_standalone
2025-10-07,986392.3698594907,42,ppo_standalone
2025-10-08,986392.3698594907,42,ppo_standalone
2025-10-09,986392.3698594907,42,ppo_standalone
2025-10-10,986392.3698594907,42,ppo_standalone
2025-10-13,986392.3698594907,42,ppo_standalone
2025-10-14,986392.3698594907,42,ppo_standalone
2025-10-15,986392.3698594907,42,ppo_standalone
2025-10-16,986392.3698594907,42,ppo_standalone
2025-10-17,986392.3698594907,42,ppo_standalone
2025-10-20,986392.3698594907,42,ppo_standalone
2025-10-21,986392.3698594907,42,ppo_standalone
2025-10-22,986392.3698594907,42,ppo_standalone
2025-10-23,986392.3698594907,42,ppo_standalone
2025-10-24,986392.3698594907,42,ppo_standalone
2025-10-27,986392.3698594907,42,ppo_standalone
2025-10-28,986392.3698594907,42,ppo_standalone
2025-10-29,986392.3698594907,42,ppo_standalone
2025-10-30,986392.3698594907,42,ppo_standalone
2025-10-31,986392.3698594907,42,ppo_standalone
2025-11-03,986392.3698594907,42,ppo_standalone
2025-11-04,986392.3698594907,42,ppo_standalone
2025-11-05,986392.3698594907,42,ppo_standalone
2025-11-06,986392.3698594907,42,ppo_standalone
2025-11-07,986392.3698594907,42,ppo_standalone
2025-11-10,986392.3698594907,42,ppo_standalone
2025-11-11,986392.3698594907,42,ppo_standalone
2025-11-12,986392.3698594907,42,ppo_standalone
2025-11-13,986392.3698594907,42,ppo_standalone
2025-11-14,986392.3698594907,42,ppo_standalone
2025-11-17,986392.3698594907,42,ppo_standalone
2025-11-18,986392.3698594907,42,ppo_standalone
2025-11-19,986392.3698594907,42,ppo_standalone
2025-11-20,986392.3698594907,42,ppo_standalone
2025-11-21,986392.3698594907,42,ppo_standalone
2025-11-24,986392.3698594907,42,ppo_standalone
2025-11-25,986392.3698594907,42,ppo_standalone
2025-11-26,986392.3698594907,42,ppo_standalone
2025-11-28,986392.3698594907,42,ppo_standalone
2025-12-01,986392.3698594907,42,ppo_standalone
2025-12-02,986392.3698594907,42,ppo_standalone
2025-12-03,986392.3698594907,42,ppo_standalone
2025-12-04,986392.3698594907,42,ppo_standalone
2025-12-05,986392.3698594907,42,ppo_standalone
2025-12-08,986392.3698594907,42,ppo_standalone
2025-12-09,986392.3698594907,42,ppo_standalone
2025-12-10,986392.3698594907,42,ppo_standalone
2025-12-11,986392.3698594907,42,ppo_standalone
2025-12-12,986392.3698594907,42,ppo_standalone
2025-12-15,986392.3698594907,42,ppo_standalone
2025-12-16,986392.3698594907,42,ppo_standalone
2025-12-17,986392.3698594907,42,ppo_standalone
2025-12-18,986392.3698594907,42,ppo_standalone
2025-12-19,986392.3698594907,42,ppo_standalone
2025-12-22,986392.3698594907,42,ppo_standalone
2025-12-23,986392.3698594907,42,ppo_standalone
2025-12-24,986392.3698594907,42,ppo_standalone
2025-12-26,986392.3698594907,42,ppo_standalone
2025-12-29,986392.3698594907,42,ppo_standalone
