agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.08343777113157405,0.1512462299715544,0,0.9716241155735044,1365679.467746222,test_legacy,0.15750161407998076,True,7,0.5298579875421354,AAPL,10000,-0.015694743734010252,0.05
ppo_with_uncertainty_guard,0.002414920617914923,0.014473108135273895,0,0.990184410438675,1009424.1669058678,test_legacy,0.02443576548913373,True,19,0.16665272623320262,AAPL,10000,-0.0008037916469576523,0.05
ppo_with_uncertainty_guard,0.1347836810301141,0.26962220346489457,0,0.9565673655160091,1635124.6787248254,test_legacy,0.33360504760531573,True,42,0.4689597788986384,AAPL,10000,-0.02820243914453888,0.05
ppo_with_uncertainty_guard,0.21248332382924223,0.38240144492378836,0,0.956818435764859,2115464.726945171,test_legacy,0.48885838234401746,True,7,0.5038435726824687,AMAT,10000,-0.03544639481546223,0.05
ppo_with_uncertainty_guard,-0.008758196367617545,0.05447352191948735,0,0.9528802489614204,966368.8554376373,test_legacy,0.07719294184464565,True,19,-0.16148669740790003,AMAT,10000,-0.004716955917176691,0.05
ppo_with_uncertainty_guard,0.18198544764322333,0.36635053788014665,0,0.9560553745004511,1915933.8221828297,test_legacy,0.49587037541423096,True,42,0.45638130023975043,AMAT,10000,-0.03212000274649558,0.05
ppo_with_uncertainty_guard,0.013744135490238875,0.09908458850313773,0,0.9745153894015801,1054519.7384117593,test_legacy,0.18025153845332553,True,7,0.13776632472084377,AMD,10000,-0.008885137153716015,0.05
ppo_with_uncertainty_guard,0.006766882227674864,0.041241077629228004,0,0.9731120307344197,1026573.9700082481,test_legacy,0.07523091945865668,True,19,0.16352782405201216,AMD,10000,-0.001461082244204448,0.05
ppo_with_uncertainty_guard,0.15461112015837924,0.4437507913938818,0,0.8156911235235288,1749063.7527659012,test_legacy,0.62746009517218,False,42,0.32397360440923606,AMD,10000,-0.04346522661725816,0.05
ppo_with_uncertainty_guard,0.6115792939991148,0.43017160288465395,0,0.8476734455644099,6397035.354939622,test_legacy,0.41124585560532423,False,7,1.109358327805491,AVGO,10000,-0.036129351111499286,0.05
ppo_with_uncertainty_guard,0.17601982251865178,0.14665781826513466,0,0.9191050198401572,1878601.7357042432,test_legacy,0.1540188126394566,False,19,1.1055362178239543,AVGO,10000,-0.012277599270405214,0.05
ppo_with_uncertainty_guard,0.5812608609082283,0.42029411741123895,0,0.8476622323009828,5941588.681029634,test_legacy,0.4114114346454574,False,42,1.090242166082329,AVGO,10000,-0.03501101145104135,0.05
ppo_with_uncertainty_guard,0.20493367811171492,0.25629969484874415,0,0.9767791399333652,2064698.6215605352,test_legacy,0.2692215030445595,True,7,0.7273688373303662,AXP,10000,-0.024946085907210945,0.05
ppo_with_uncertainty_guard,0.09519947140391218,0.09114182701052446,0,0.9873983485905712,1424245.2046586904,test_legacy,0.10184496580107039,True,19,0.997745567973833,AXP,10000,-0.007990683098958406,0.05
ppo_with_uncertainty_guard,0.21877938637328573,0.268195710595129,0,0.9751357235464101,2158505.5398246073,test_legacy,0.2875738068294377,True,42,0.7377065702838574,AXP,10000,-0.02571704103205912,0.05
ppo_with_uncertainty_guard,0.2208192784912274,0.24914074199817457,0,0.9727783565023191,2172589.039429083,test_legacy,0.3160480378566023,True,7,0.8008406990378774,C,10000,-0.02113771497105592,0.05
