agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.0877436126790311,0.1569950138627656,0,0.9698179216908938,1386908.0291300118,test_legacy,0.17317176261499356,True,7,0.5357201062659536,AAPL,10000,-0.0164047989412075,0.05
ppo_with_uncertainty_guard,0.0003865618585099304,0.012891149496175059,0,0.9873475206737086,1001504.1357118814,test_legacy,0.024381615612823704,True,19,0.029980445389318423,AAPL,10000,-0.0006821395569366117,0.05
ppo_with_uncertainty_guard,0.1323980204057034,0.26573590014818443,0,0.9565712398313357,1621797.048726832,test_legacy,0.33348990167452164,True,42,0.46789858565459674,AAPL,10000,-0.027596463663556302,0.05
ppo_with_uncertainty_guard,0.21247611201901867,0.38237097927391644,0,0.9568186508002416,2115415.794591307,test_legacy,0.4888522082042984,True,7,0.5038681611953699,AMAT,10000,-0.03544170820024961,0.05
ppo_with_uncertainty_guard,-0.00876769212691702,0.05446145345513576,0,0.9528451342534463,966332.854605563,test_legacy,0.07720380563477725,True,19,-0.1616983804946085,AMAT,10000,-0.004715935811899108,0.05
ppo_with_uncertainty_guard,0.18186506911505224,0.36625856317341116,0,0.9560557422112778,1915175.1065203976,test_legacy,0.4958444772386583,True,42,0.4562178256602672,AMAT,10000,-0.03211914165186416,0.05
ppo_with_uncertainty_guard,0.013744135490238875,0.09908458850313773,0,0.9745153894015801,1054519.7384117593,test_legacy,0.18025153845332553,True,7,0.13776632472084377,AMD,10000,-0.008885137153716015,0.05
ppo_with_uncertainty_guard,0.006766882227674864,0.041241077629228004,0,0.9731120307344197,1026573.9700082481,test_legacy,0.07523091945865668,True,19,0.16352782405201216,AMD,10000,-0.001461082244204448,0.05
ppo_with_uncertainty_guard,0.15461112015837924,0.4437507913938818,0,0.8156911235235288,1749063.7527659012,test_legacy,0.62746009517218,False,42,0.32397360440923606,AMD,10000,-0.04346522661725816,0.05
ppo_with_uncertainty_guard,0.01957172772129426,0.08215287763260878,0,0.9864193429717963,1078290.6200029424,test_legacy,0.12015074952871274,True,7,0.23593363307872506,AMZN,10000,-0.0075069355018213095,0.05
ppo_with_uncertainty_guard,0.03791578756084778,0.0715655741095989,0,0.96393478998092,1155720.1387272938,test_legacy,0.07732345946269314,True,19,0.5200065792744765,AMZN,10000,-0.005570151363365028,0.05
ppo_with_uncertainty_guard,0.11551247183103082,0.27579544864993566,0,0.9152552853409441,1529758.1800555766,test_legacy,0.34026303474375397,False,42,0.39635843494923284,AMZN,10000,-0.02603140607674037,0.05
ppo_with_uncertainty_guard,0.611560545072663,0.4301623135242605,0,0.847673574777292,6396745.939487732,test_legacy,0.4112439795646181,False,7,1.1093552389207597,AVGO,10000,-0.03612927281843943,0.05
ppo_with_uncertainty_guard,0.1760139418848582,0.1466556910945379,0,0.9191029382312141,1878565.204279475,test_legacy,0.15401191176201312,False,19,1.1055181564713246,AVGO,10000,-0.012276761835212468,0.05
ppo_with_uncertainty_guard,0.5812293037439036,0.4202845747223777,0,0.8476622450070124,5941127.565181297,test_legacy,0.4114108740253736,False,42,1.090219435491612,AVGO,10000,-0.03500836251292849,0.05
ppo_with_uncertainty_guard,0.2049336212393841,0.25629827371868585,0,0.9767792273129253,2064698.2425772476,test_legacy,0.26922076734430045,True,7,0.727372686304996,AXP,10000,-0.024945619842513533,0.05
ppo_with_uncertainty_guard,0.092085025310983,0.08810254606176837,0,0.9880967212994546,1408559.1575258372,test_legacy,0.10162565686374403,True,19,0.9998414519865384,AXP,10000,-0.007530766966001146,0.05
ppo_with_uncertainty_guard,0.21874273252164358,0.26810832234768184,0,0.9751357236734973,2158253.102043616,test_legacy,0.28757371891779815,True,42,0.7378348474718134,AXP,10000,-0.025712549120259887,0.05
