date,portfolio_value,seed,agent,uncertainty
2022-11-14,976649.1664418877,19,ppo_with_uncertainty_guard,0.024516698
2022-11-15,980049.961751874,19,ppo_with_uncertainty_guard,0.042325996
2022-11-16,976492.93989567,19,ppo_with_uncertainty_guard,0.036775045
2022-11-17,975202.5431356872,19,ppo_with_uncertainty_guard,0.10061097
2022-11-18,976949.3128617866,19,ppo_with_uncertainty_guard,0.16317481
2022-11-21,975566.1840998713,19,ppo_with_uncertainty_guard,0.18734458
2022-11-22,980486.295472729,19,ppo_with_uncertainty_guard,0.22943927
2022-11-23,982820.9337288052,19,ppo_with_uncertainty_guard,0.19543971
2022-11-25,982729.8989206754,19,ppo_with_uncertainty_guard,0.16699108
2022-11-28,976062.104532907,19,ppo_with_uncertainty_guard,0.17057608
2022-11-29,975389.1951308956,19,ppo_with_uncertainty_guard,0.25939128
2022-11-30,986677.9974267934,19,ppo_with_uncertainty_guard,0.30761516
2022-12-01,986331.5520116927,19,ppo_with_uncertainty_guard,0.18988876
2022-12-02,985755.6385560307,19,ppo_with_uncertainty_guard,0.16074628
2022-12-05,977737.3567392218,19,ppo_with_uncertainty_guard,0.16560335
2022-12-06,971744.3046649176,19,ppo_with_uncertainty_guard,0.2648266
2022-12-07,970941.9920577456,19,ppo_with_uncertainty_guard,0.37538302
2022-12-08,974364.3571086325,19,ppo_with_uncertainty_guard,0.42349124
2022-12-09,971066.4178506976,19,ppo_with_uncertainty_guard,0.39793375
2022-12-12,977056.0922281153,19,ppo_with_uncertainty_guard,0.41423967
2022-12-13,980009.5204246102,19,ppo_with_uncertainty_guard,0.34161472
2022-12-14,977187.7284183945,19,ppo_with_uncertainty_guard,0.27442512
2022-12-15,967014.225725622,19,ppo_with_uncertainty_guard,0.27696928
2022-12-16,961960.8324908718,19,ppo_with_uncertainty_guard,0.39018556
2022-12-19,958635.8583620212,19,ppo_with_uncertainty_guard,0.48004156
2022-12-20,959162.5870264659,19,ppo_with_uncertainty_guard,0.5398299
2022-12-21,964926.1304291507,19,ppo_with_uncertainty_guard,0.534279
2022-12-22,959344.9347826602,19,ppo_with_uncertainty_guard,0.4414162
2022-12-23,961527.2109453303,19,ppo_with_uncertainty_guard,0.45321196
2022-12-27,960085.6780460933,19,ppo_with_uncertainty_guard,0.41077033
2022-12-28,955631.7705397594,19,ppo_with_uncertainty_guard,0.39989972
2022-12-29,961914.5668180482,19,ppo_with_uncertainty_guard,0.43956587
2022-12-30,960977.9267604181,19,ppo_with_uncertainty_guard,0.35965532
2023-01-03,959390.8282283184,19,ppo_with_uncertainty_guard,0.33490732
2023-01-04,962519.0256863775,19,ppo_with_uncertainty_guard,0.33698896
2023-01-05,958049.7051036891,19,ppo_with_uncertainty_guard,0.2981323
2023-01-06,966076.156162051,19,ppo_with_uncertainty_guard,0.33548555
2023-01-09,965809.2122709526,19,ppo_with_uncertainty_guard,0.24285407
2023-01-10,968869.3152030421,19,ppo_with_uncertainty_guard,0.21741222
2023-01-11,974982.0464139578,19,ppo_with_uncertainty_guard,0.1812154
2023-01-12,976870.7398857321,19,ppo_with_uncertainty_guard,0.123393
2023-01-13,978926.9385987653,19,ppo_with_uncertainty_guard,0.10303952
2023-01-17,977985.3983620001,19,ppo_with_uncertainty_guard,0.097719856
2023-01-18,970231.7819077597,19,ppo_with_uncertainty_guard,0.12628412
2023-01-19,966556.6937313321,19,ppo_with_uncertainty_guard,0.23013315
2023-01-20,976234.2678997715,19,ppo_with_uncertainty_guard,0.31455386
2023-01-23,982740.4942706048,19,ppo_with_uncertainty_guard,0.26829594
2023-01-24,982107.067371123,19,ppo_with_uncertainty_guard,0.20376614
2023-01-25,982300.2585249082,19,ppo_with_uncertainty_guard,0.19139214
2023-01-26,988760.442536762,19,ppo_with_uncertainty_guard,0.19509278
2023-01-27,990168.013019928,19,ppo_with_uncertainty_guard,0.15889595
2023-01-30,982318.1770246213,19,ppo_with_uncertainty_guard,0.15056953
2023-01-31,991366.5247455218,19,ppo_with_uncertainty_guard,0.22088157
2023-02-01,998021.916182773,19,ppo_with_uncertainty_guard,0.19197036
2023-02-02,1007111.744500967,19,ppo_with_uncertainty_guard,0.14848793
2023-02-03,1000002.662672227,19,ppo_with_uncertainty_guard,0.08233909
2023-02-06,996136.7969423453,19,ppo_with_uncertainty_guard,0.12732492
2023-02-07,1004346.5185770639,19,ppo_with_uncertainty_guard,0.19116086
2023-02-08,997638.7599979069,19,ppo_with_uncertainty_guard,0.17254204
2023-02-09,992648.3845787315,19,ppo_with_uncertainty_guard,0.23279297
2023-02-10,994008.4118494284,19,ppo_with_uncertainty_guard,0.30368325
2023-02-13,1001126.4071871954,19,ppo_with_uncertainty_guard,0.324268
2023-02-14,1000840.6840747718,19,ppo_with_uncertainty_guard,0.28020734
2023-02-15,1002809.0096911631,19,ppo_with_uncertainty_guard,0.267949
2023-02-16,994416.1623106208,19,ppo_with_uncertainty_guard,0.2501397
2023-02-17,992811.2686444849,19,ppo_with_uncertainty_guard,0.3115471
2023-02-21,979973.6827625929,19,ppo_with_uncertainty_guard,0.34635618
2023-02-22,979080.4117926623,19,ppo_with_uncertainty_guard,0.4499739
2023-02-23,982475.3675332103,19,ppo_with_uncertainty_guard,0.4824701
2023-02-24,975717.4278144153,19,ppo_with_uncertainty_guard,0.45552486
2023-02-27,977845.8669748885,19,ppo_with_uncertainty_guard,0.47749737
2023-02-28,975528.208684673,19,ppo_with_uncertainty_guard,0.44985828
2023-03-01,973132.8956594539,19,ppo_with_uncertainty_guard,0.43945023
2023-03-02,977968.8198542715,19,ppo_with_uncertainty_guard,0.4365591
2023-03-03,988019.0660494091,19,ppo_with_uncertainty_guard,0.38486588
2023-03-06,988458.8877841381,19,ppo_with_uncertainty_guard,0.28309846
2023-03-07,978376.7036021652,19,ppo_with_uncertainty_guard,0.2390378
2023-03-08,979447.6528129224,19,ppo_with_uncertainty_guard,0.2945473
2023-03-09,967083.7936915891,19,ppo_with_uncertainty_guard,0.30934983
2023-03-10,957442.0750504811,19,ppo_with_uncertainty_guard,0.4014031
2023-03-13,956511.9303502333,19,ppo_with_uncertainty_guard,0.49368766
2023-03-14,967058.4563555128,19,ppo_with_uncertainty_guard,0.51970774
2023-03-15,963001.7842571621,19,ppo_with_uncertainty_guard,0.43551832
2023-03-16,974310.6762042148,19,ppo_with_uncertainty_guard,0.41597435
2023-03-17,966693.2304495359,19,ppo_with_uncertainty_guard,0.31293482
2023-03-20,973071.766204858,19,ppo_with_uncertainty_guard,0.32276464
2023-03-21,982143.6102103244,19,ppo_with_uncertainty_guard,0.27708495
2023-03-22,969818.7021919811,19,ppo_with_uncertainty_guard,0.20318791
2023-03-23,971772.0328654837,19,ppo_with_uncertainty_guard,0.26135725
2023-03-24,976641.2468126217,19,ppo_with_uncertainty_guard,0.27454075
2023-03-27,978053.7531262825,19,ppo_with_uncertainty_guard,0.25615323
2023-03-28,976285.6915391416,19,ppo_with_uncertainty_guard,0.24667035
2023-03-29,987373.7903034524,19,ppo_with_uncertainty_guard,0.25881305
2023-03-30,991944.8219698096,19,ppo_with_uncertainty_guard,0.20307226
2023-03-31,1003243.9731907714,19,ppo_with_uncertainty_guard,0.16664416
2023-04-03,1006374.5665077419,19,ppo_with_uncertainty_guard,0.102230005
2023-04-04,1001827.8918675621,19,ppo_with_uncertainty_guard,0.08060443
2023-04-05,999703.3568822818,19,ppo_with_uncertainty_guard,0.11969237
2023-04-06,1002897.1461863641,19,ppo_with_uncertainty_guard,0.16768496
2023-04-10,1003744.7238242707,19,ppo_with_uncertainty_guard,0.18630376
2023-04-11,1003965.926381224,19,ppo_with_uncertainty_guard,0.20457564
2023-04-12,1000570.5805607303,19,ppo_with_uncertainty_guard,0.22296317
2023-04-13,1011699.1791526641,19,ppo_with_uncertainty_guard,0.25915998
2023-04-14,1009581.8650812018,19,ppo_with_uncertainty_guard,0.21937819
2023-04-17,1012696.1802141685,19,ppo_with_uncertainty_guard,0.22608559
2023-04-18,1013264.9018268257,19,ppo_with_uncertainty_guard,0.21914689
2023-04-19,1013106.0698144289,19,ppo_with_uncertainty_guard,0.22377269
2023-04-20,1008235.5511713997,19,ppo_with_uncertainty_guard,0.23533717
2023-04-21,1008908.107199965,19,ppo_with_uncertainty_guard,0.2723435
2023-04-24,1009824.7675530624,19,ppo_with_uncertainty_guard,0.28795555
2023-04-25,995652.9993543931,19,ppo_with_uncertainty_guard,0.29315957
2023-04-26,991923.4769191004,19,ppo_with_uncertainty_guard,0.36948514
2023-04-27,1009299.059346182,19,ppo_with_uncertainty_guard,0.41192678
2023-04-28,1016898.196985016,19,ppo_with_uncertainty_guard,0.3309754
2023-05-01,1015991.4088719331,19,ppo_with_uncertainty_guard,0.25881305
2023-05-02,1005896.7857522729,19,ppo_with_uncertainty_guard,0.23614667
2023-05-03,999744.7973641081,19,ppo_with_uncertainty_guard,0.28286716
2023-05-04,993431.9126797747,19,ppo_with_uncertainty_guard,0.33421347
2023-05-05,1009766.7873846836,19,ppo_with_uncertainty_guard,0.38579106
2023-05-08,1010006.2854833908,19,ppo_with_uncertainty_guard,0.31640416
2023-05-09,1006029.0344678537,19,ppo_with_uncertainty_guard,0.28830248
2023-05-10,1010216.9900512783,19,ppo_with_uncertainty_guard,0.2955881
2023-05-11,1008630.6651315242,19,ppo_with_uncertainty_guard,0.27720058
2023-05-12,1007433.5795703572,19,ppo_with_uncertainty_guard,0.28147945
2023-05-15,1010584.4262566519,19,ppo_with_uncertainty_guard,0.290731
2023-05-16,1004397.6889232888,19,ppo_with_uncertainty_guard,0.28078556
2023-05-17,1015584.1256092512,19,ppo_with_uncertainty_guard,0.310275
2023-05-18,1024621.3621852809,19,ppo_with_uncertainty_guard,0.26632997
2023-05-19,1023228.882910728,19,ppo_with_uncertainty_guard,0.21093611
2023-05-22,1023608.3148258667,19,ppo_with_uncertainty_guard,0.20411307
2023-05-23,1013040.6461938889,19,ppo_with_uncertainty_guard,0.20862322
2023-05-24,1006312.6180466013,19,ppo_with_uncertainty_guard,0.27199656
2023-05-25,1014309.0109326001,19,ppo_with_uncertainty_guard,0.33444476
2023-05-26,1026423.9988483714,19,ppo_with_uncertainty_guard,0.3201048
2023-05-30,1026779.5802874493,19,ppo_with_uncertainty_guard,0.25696275
2023-05-31,1021555.9157221845,19,ppo_with_uncertainty_guard,0.23452765
2023-06-01,1030484.3859873415,19,ppo_with_uncertainty_guard,0.255575
2023-06-02,1044225.9182453045,19,ppo_with_uncertainty_guard,0.22585429
2023-06-05,1042383.3558501493,19,ppo_with_uncertainty_guard,0.15889595
2023-06-06,1044475.5768320769,19,ppo_with_uncertainty_guard,0.15658306
2023-06-07,1041129.4662631142,19,ppo_with_uncertainty_guard,0.15958983
2023-06-08,1046946.6817100387,19,ppo_with_uncertainty_guard,0.19289553
2023-06-09,1048685.2441538274,19,ppo_with_uncertainty_guard,0.19208601
2023-06-12,1057479.7466473952,19,ppo_with_uncertainty_guard,0.19786826
2023-06-13,1063936.7372292443,19,ppo_with_uncertainty_guard,0.17138559
2023-06-14,1065096.612600646,19,ppo_with_uncertainty_guard,0.14640632
2023-06-15,1077234.3387167777,19,ppo_with_uncertainty_guard,0.14779405
2023-06-16,1073835.9993754877,19,ppo_with_uncertainty_guard,0.10963127
2023-06-20,1068667.466020137,19,ppo_with_uncertainty_guard,0.13206635
2023-06-21,1063620.578443049,19,ppo_with_uncertainty_guard,0.18248749
2023-06-22,1067130.2690070062,19,ppo_with_uncertainty_guard,0.24100377
2023-06-23,1059787.1258393175,19,ppo_with_uncertainty_guard,0.25719404
2023-06-26,1055836.3214094085,19,ppo_with_uncertainty_guard,0.30576485
2023-06-27,1066378.4965747572,19,ppo_with_uncertainty_guard,0.34450585
2023-06-28,1066865.8676700015,19,ppo_with_uncertainty_guard,0.3081934
2023-06-29,1070708.354528091,19,ppo_with_uncertainty_guard,0.29223442
2023-06-30,1082327.4455715592,19,ppo_with_uncertainty_guard,0.26748642
2023-07-03,1083475.1511191078,19,ppo_with_uncertainty_guard,0.20827629
2023-07-05,1081980.2948764733,19,ppo_with_uncertainty_guard,0.18942618
2023-07-06,1074067.736460499,19,ppo_with_uncertainty_guard,0.19902469
2023-07-07,1071536.5096829052,19,ppo_with_uncertainty_guard,0.24979277
2023-07-10,1074066.824893179,19,ppo_with_uncertainty_guard,0.28830248
2023-07-11,1080449.586968239,19,ppo_with_uncertainty_guard,0.29651326
2023-07-12,1088519.6851598946,19,ppo_with_uncertainty_guard,0.2736156
2023-07-13,1096506.1275450299,19,ppo_with_uncertainty_guard,0.23198347
2023-07-14,1095871.6879407514,19,ppo_with_uncertainty_guard,0.18676636
2023-07-17,1099388.6131129249,19,ppo_with_uncertainty_guard,0.18306571
2023-07-18,1106998.9260036629,19,ppo_with_uncertainty_guard,0.17797734
2023-07-19,1109284.6395554475,19,ppo_with_uncertainty_guard,0.15658306
