agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,var_95,var_95_violation_rate
ppo_standalone,-0.0038038138880479157,0.008638647141336232,0.9810489104811659,985288.4724252572,0.021455937681603476,True,7,-0.4411566640686759,0.0,0.011224489795918367
ppo_standalone,-0.0039543256453819535,0.0077771829143455954,0.9804726126748361,984709.6841719964,0.020362233655197293,True,19,-0.5094497370335601,0.0,0.01020408163265306
ppo_standalone,-0.0035169056079149227,0.0105232817667764,0.9817350573538426,986392.469208725,0.02085902951241514,True,42,-0.3347863709201773,0.0,0.01020408163265306
