agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,test_window,ticker,timesteps,train_window,var_95,var_95_violation_rate
ppo_standalone,-0.00640952611162986,0.012009779404510233,0,0.9832145872533217,987851.9917212026,wf_2022_2023,0.018737609940902455,True,7,-0.5354028672121064,2022-01-01/2023-12-31,SPY,5000,2009-01-01/2021-12-31,0.0,0.022964509394572025
ppo_with_uncertainty_guard,-0.014602562356283497,0.03991144794271754,0,0.9678257375099998,972426.1834686449,wf_2022_2023,0.059309240660773255,True,7,-0.3685702084532416,2022-01-01/2023-12-31,SPY,5000,2009-01-01/2021-12-31,-0.003780257391717967,0.05010438413361169
