agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,test_window,ticker,timesteps,train_window,var_95,var_95_violation_rate
ppo_standalone,-0.02192016255575996,0.08135739725438985,16,0.9343733837122975,cpu,958493.0118264821,wf_2020_2021,0.15735675673973926,False,19,-0.2724268032426993,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.0030945785762449773,0.05186721991701245
ppo_with_uncertainty_guard,0.28443930672100903,0.18625039036415839,16,1.0,cpu,1614121.8117838283,wf_2020_2021,0.19802226694271852,True,19,1.3440083110600913,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.019636003452338447,0.05186721991701245
ppo_standalone,0.0025788610203954037,0.009194998775325936,16,0.9853824534854294,cpu,1004938.3879108407,wf_2020_2021,0.01461754651457059,True,23,0.28009759033383663,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.01867219917012448
ppo_with_uncertainty_guard,0.10713731029279511,0.136521545660843,16,1.0,cpu,1214910.0183667135,wf_2020_2021,0.1998642327057607,True,23,0.7455055200355143,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.011941378785915812,0.05186721991701245
ppo_standalone,-0.02580162039003082,0.030943361941104402,16,0.9282557369649056,cpu,951230.803479727,wf_2020_2021,0.07623874967371158,False,29,-0.8447752658605865,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.04771784232365145
ppo_with_uncertainty_guard,0.2197172539878663,0.14943861935869437,16,1.0,cpu,1462136.00750248,wf_2020_2021,0.1649391847200512,True,29,1.3290999523606122,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.015556864465704567,0.05186721991701245
ppo_standalone,0.003954344531211293,0.008992062418194738,16,0.9868611213529911,cpu,1007577.1156869562,wf_2020_2021,0.013138878647008911,True,37,0.438884519123163,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.02074688796680498
ppo_with_uncertainty_guard,0.12411080948006718,0.10868722186290189,16,1.0,cpu,1250784.6155913775,wf_2020_2021,0.1418237868492408,True,37,1.076411363532405,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.010855955430579378,0.05186721991701245
ppo_standalone,-0.029899569766632335,0.08545664284344122,16,0.92001248910146,cpu,943592.14659161,wf_2020_2021,0.161953537017537,False,42,-0.35521662356764583,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.0025144782502095173,0.05186721991701245
ppo_with_uncertainty_guard,0.2676502678263636,0.21940060009755663,16,1.0,cpu,1574007.8332127135,wf_2020_2021,0.26553087096927785,True,42,1.0809671087983583,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.022371363168130643,0.05186721991701245
ppo_standalone,0.008699219692016516,0.006657893945666883,16,0.9999158140181312,cpu,1016705.0218160482,wf_2020_2021,0.0015987094480331976,True,53,1.3009208401935033,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.004149377593360996
ppo_with_uncertainty_guard,0.289376339192269,0.18718525736280678,16,1.0,cpu,1626009.4679514032,wf_2020_2021,0.19501841253081365,True,53,1.35779084057014,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.018863025231440744,0.05186721991701245
ppo_standalone,0.008291934439631866,0.0060454062052300115,16,0.9997875966689612,cpu,1015919.9697985625,wf_2020_2021,0.0015461039927253672,True,67,1.3659178729587167,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.008298755186721992
ppo_with_uncertainty_guard,0.24091004587290504,0.1410842818752484,16,1.0,cpu,1511112.937557694,wf_2020_2021,0.11622448117188178,True,67,1.529899522946491,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.014432476551112839,0.05186721991701245
ppo_standalone,-0.008001303272861984,0.01655659116352213,16,0.9634041016773709,cpu,984751.8141107709,wf_2020_2021,0.036595898322629106,True,89,-0.4852090854546937,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.03112033195020747
ppo_with_uncertainty_guard,0.26361968899936206,0.21579222507513104,16,1.0,cpu,1564449.3126401594,wf_2020_2021,0.26148334200099843,True,89,1.0842846598805551,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.021799375355477223,0.05186721991701245
ppo_standalone,-0.001085117097019617,0.007833015470499723,16,0.9936445274506642,cpu,997938.4244011247,wf_2022_2023,0.009401606276981722,True,7,-0.13860361495156587,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.008350730688935281
ppo_with_uncertainty_guard,0.020650033519235243,0.10645509521754377,16,1.0,cpu,1039616.2710708824,wf_2022_2023,0.12144566560302406,True,7,0.19200284925062766,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.010540463230456255,0.05010438413361169
ppo_standalone,-0.009431848302288815,0.016597132174984486,16,0.9774008833162785,cpu,982148.18591674,wf_2022_2023,0.02909489570812618,True,13,-0.5709732936315037,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.033402922755741124
ppo_with_uncertainty_guard,0.03403148398041611,0.11636333484484258,16,1.0,cpu,1065677.2216683608,wf_2022_2023,0.13593430875422097,True,13,0.2875921245921553,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.011481709566365694,0.05010438413361169
ppo_standalone,-0.007237269607403759,0.015273330383646045,16,0.9815209819001048,cpu,986288.2960997525,wf_2022_2023,0.025140391898193615,True,19,-0.4755681972735179,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.029227557411273485
ppo_with_uncertainty_guard,0.05320285682149972,0.18721216869446333,16,1.0,cpu,1103546.711091421,wf_2022_2023,0.21270141329215575,True,19,0.27688273449164014,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01764175393927747,0.05010438413361169
ppo_standalone,-0.006247426255880659,0.010800959699135708,16,0.9839065374916662,cpu,988158.353069731,wf_2022_2023,0.016296818468979457,True,23,-0.5802198279861401,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.031952257771644725,0.11335004474402084,16,1.0,cpu,1061607.777369319,wf_2022_2023,0.13967016019284306,True,23,0.27747990891875063,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.011417233215323997,0.05010438413361169
ppo_standalone,-0.008753151564132065,0.014331467741033303,16,0.9787478572885107,cpu,983427.6773708041,wf_2022_2023,0.023532468654594907,True,29,-0.6134464521799333,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.022964509394572025
ppo_with_uncertainty_guard,0.05736220341318685,0.0704219324483928,16,1.0,cpu,1111845.4189981034,wf_2022_2023,0.07018903591898162,True,29,0.7920429285994365,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.008299088241467878,0.05010438413361169
ppo_standalone,-0.006075940750947068,0.013837036647102124,16,0.983704581779469,cpu,988482.5018723203,wf_2022_2023,0.021519179815562728,True,37,-0.440441449095408,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.033402922755741124
ppo_with_uncertainty_guard,0.0265992809772633,0.07691033455539108,16,1.0,cpu,1051164.9329092768,wf_2022_2023,0.08776446376835978,True,37,0.341327556552789,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.007218242347821045,0.05010438413361169
ppo_standalone,-0.007387274323253466,0.013630034272022057,16,0.9812391017775469,cpu,986005.0468662579,wf_2022_2023,0.01940042460972946,True,42,-0.543990488826447,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.0606388314566154,0.17583592595688008,16,1.0,cpu,1118403.675749299,wf_2022_2023,0.19460958650342652,True,42,0.3348083976955172,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01719495622230802,0.05010438413361169
ppo_standalone,-0.017077002510617827,0.03262107245850841,16,0.963064833259765,cpu,967789.9463591982,wf_2022_2023,0.044474902538108485,True,53,-0.5280148988747947,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.0032852362234608635,0.05010438413361169
ppo_with_uncertainty_guard,0.06016500252275678,0.17987619677048533,16,1.0,cpu,1117454.1642741733,wf_2022_2023,0.19909798954515412,True,53,0.3248039943862904,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01737846968802721,0.05010438413361169
ppo_standalone,-0.008082385310256074,0.014333782551214138,16,0.9804560887950379,cpu,984692.9937378333,wf_2022_2023,0.025016346416936286,True,67,-0.5661544641668428,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-8.036139902198848e-05,0.05010438413361169
ppo_with_uncertainty_guard,0.058885726635823414,0.17929299729106957,16,1.0,cpu,1114892.5169605517,wf_2022_2023,0.19851304403955194,True,67,0.31912625781377607,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.017199544536840604,0.05010438413361169
ppo_standalone,-0.008059999010278608,0.015183468159565373,16,0.9800976429962625,cpu,984735.2359789753,wf_2022_2023,0.024101393219138956,True,89,-0.5329857253813656,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.031315240083507306
ppo_with_uncertainty_guard,-0.018051736372991883,0.04929727439114282,16,0.9595474606372117,cpu,965966.518392987,wf_2022_2023,0.06970931741900621,True,89,-0.3695254611486369,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.004853261879345893,0.05010438413361169
ppo_standalone,0.008488541267427792,0.008475816890092532,16,0.9994907029088941,cpu,1016196.6354636296,wf_2024_2025,0.0058981878041822755,True,7,0.9972558389908506,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.014613778705636743
ppo_with_uncertainty_guard,0.16451271650457258,0.13302382445833688,16,0.9966152254746592,cpu,1335754.1824169895,wf_2024_2025,0.1548235404185756,True,7,1.144926852709433,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.012336263749820551,0.05010438413361169
ppo_standalone,0.007700663546959481,0.007682582555258602,16,0.9981189189579852,cpu,1014688.1270712874,wf_2024_2025,0.004387846171027943,True,13,0.9984931785162575,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.012526096033402923
ppo_with_uncertainty_guard,0.17159119996836167,0.13729279433776775,16,0.9964116773173743,cpu,1351229.6800132303,wf_2024_2025,0.1585015104627614,True,13,1.1534665200531493,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.012875636720981907,0.05010438413361169
ppo_standalone,0.010067331721050074,0.008384622849917993,16,0.9999496066736051,cpu,1019222.6593020546,wf_2024_2025,0.0038933102093445804,True,19,1.1946636400732198,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.018789144050104383
ppo_with_uncertainty_guard,0.2018397801877785,0.16231467607073236,16,0.996335318196767,cpu,1418312.2777762986,wf_2024_2025,0.18754956962489178,True,19,1.132697039578882,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015362057125292062,0.05010438413361169
ppo_standalone,0.009505205856918919,0.008480657737687329,16,0.9998602673655572,cpu,1018144.7594513581,wf_2024_2025,0.004389108673362396,True,23,1.115495853891947,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.19393984514517681,0.15974324135088058,16,0.9963355081150561,cpu,1400643.9339280576,wf_2024_2025,0.18668864455413792,True,23,1.109646048877942,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015276262707505772,0.05010438413361169
ppo_standalone,0.013732942677992814,0.011061644750007057,16,0.9991704777356389,cpu,1026264.8744352649,wf_2024_2025,0.006210218373736809,True,29,1.2330268158350792,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.04384133611691023
ppo_with_uncertainty_guard,0.1919373391051855,0.1606229597004273,16,0.996335318448822,cpu,1396181.9716913316,wf_2024_2025,0.18752749920944922,True,29,1.0931178593460726,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361062458145724,0.05010438413361169
ppo_standalone,0.00882039474814985,0.008129349298559704,16,0.9994761214339205,cpu,1016832.3358784292,wf_2024_2025,0.004720590077581521,True,37,1.0802280109736069,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.016701461377870562
ppo_with_uncertainty_guard,0.20171402093149066,0.16238294640605822,16,0.9963353182089417,cpu,1418030.1929326784,wf_2024_2025,0.18754374598777646,True,37,1.1315763932247238,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361732532406868,0.05010438413361169
ppo_standalone,0.010577687652658695,0.009042010603744996,16,0.9988424600698439,cpu,1020201.7562680612,wf_2024_2025,0.004779632062165917,True,42,1.1636737721718506,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.20698866231010607,0.16339717194954967,16,0.9963353181663585,cpu,1429884.3274057666,wf_2024_2025,0.18755229495727954,True,42,1.1513563164755438,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015401869416432313,0.05010438413361169
ppo_standalone,0.014374581178353617,0.01254455327637438,16,0.995437993107824,cpu,1027499.9259705445,wf_2024_2025,0.008525258840868188,True,53,1.1377101663092548,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.0002937259993512241,0.05010438413361169
ppo_with_uncertainty_guard,0.19937753701808378,0.16205061767887505,16,0.996335319414457,cpu,1412794.1691151508,wf_2024_2025,0.1875422756060876,True,53,1.1218872693667845,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361646944058727,0.05010438413361169
ppo_standalone,0.005876758483923359,0.006094989553632279,16,0.9976467350023547,cpu,1011200.0663895137,wf_2024_2025,0.0029547655177433185,True,67,0.9613478472774727,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.012526096033402923
ppo_with_uncertainty_guard,0.17830982773744253,0.15750386017765808,16,0.9963353695425708,cpu,1365996.5581008096,wf_2024_2025,0.1873019920181126,True,67,1.0417579400945123,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015323470907774351,0.05010438413361169
ppo_standalone,0.012924471729583097,0.011727040641160074,16,0.9987874492555362,cpu,1024709.69943757,wf_2024_2025,0.006613113613026855,True,89,1.0950324165701186,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.025052192066805846
ppo_with_uncertainty_guard,0.20232216847891998,0.16207713171003463,16,0.9963353186554315,cpu,1419394.5475285423,wf_2024_2025,0.18753909145093517,True,89,1.136833091814005,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361732958489327,0.05010438413361169
ppo_standalone,0.0022124755689418496,0.05680648598107519,16,0.9628962213416884,cpu,1004218.4568381737,wf_2018_2019,0.05300251602757933,True,7,0.03890445668112338,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.005557150221053763,0.05
ppo_with_uncertainty_guard,0.020527512736577765,0.07138000165544496,16,0.9996877894100167,cpu,1039462.8817886892,wf_2018_2019,0.08361910941506767,True,7,0.284668216571265,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.008217563985173903,0.05
ppo_standalone,-0.013515649458237067,0.04084097706068394,16,0.963864817733076,cpu,974413.3786995251,wf_2018_2019,0.048673377132536944,True,13,-0.33318900157627257,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0013373800328375651,0.05
ppo_with_uncertainty_guard,0.07420285727365272,0.12770711010861144,16,0.9992904852167758,cpu,1146072.2740388606,wf_2018_2019,0.14733672247576313,True,13,0.5604916543641372,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.014162242781809197,0.05
ppo_standalone,-0.01349526254753287,0.019265256799579307,16,0.9744517361043064,cpu,974451.7361043063,wf_2018_2019,0.03696259942918512,True,19,-0.7052612603247949,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.01875
ppo_with_uncertainty_guard,0.1333096146124568,0.1815180620301224,16,0.999158018184182,cpu,1269173.7811861823,wf_2018_2019,0.22631182813920314,True,19,0.689419574065024,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.020140912742300808,0.05
ppo_standalone,-0.0049601971555065846,0.020771550808689636,16,0.9905732091038566,cpu,990573.2091038566,wf_2018_2019,0.03608716032509107,True,23,-0.2393900103397053,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.025
ppo_with_uncertainty_guard,0.14433878065079075,0.19236382464262844,16,0.9991580149474768,cpu,1292803.7465109301,wf_2018_2019,0.22795947094536084,True,23,0.7008951659026889,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.02273786755489855,0.05
ppo_standalone,-0.008515890654881626,0.022651647126822758,16,0.9838417620567771,cpu,983841.7620567771,wf_2018_2019,0.04199689049193256,True,29,-0.3775574487293981,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.020833333333333332
ppo_with_uncertainty_guard,0.07204208926149383,0.08325924940296572,16,0.9992560448845882,cpu,1141685.1577922394,wf_2018_2019,0.08317291976179575,True,29,0.8355250871464907,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0088199511816768,0.05
ppo_standalone,-0.007509297285802702,0.022712035180644255,16,0.985745177836902,cpu,985745.177836902,wf_2018_2019,0.04054300781029718,True,37,-0.3318760852293064,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.025
ppo_with_uncertainty_guard,0.12993016254668693,0.15412285731143152,16,0.9991602545017687,cpu,1261974.7640884307,wf_2018_2019,0.17472944745525054,True,37,0.7925865382334796,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.017185635848638282,0.05
ppo_standalone,-0.006039012551019014,0.04103822043774754,16,0.9785495382994498,cpu,988528.5500997866,wf_2018_2019,0.04711641996591298,True,42,-0.1476013735351634,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0016228554250488961,0.05
ppo_with_uncertainty_guard,0.06362172449929762,0.12189960912615724,16,0.9995209979125654,cpu,1124665.1467720396,wf_2018_2019,0.1440099533906315,True,42,0.505987884115738,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.01453975559670182,0.05
ppo_standalone,-0.015466277883585098,0.01960049391302651,16,0.9707466430475974,cpu,970746.6430475974,wf_2018_2019,0.03760950087985415,True,53,-0.7952351752236881,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.014583333333333334
ppo_with_uncertainty_guard,0.1395671419211674,0.19009895685285907,16,0.9991580153193088,cpu,1282555.1089874674,wf_2018_2019,0.22756524904607245,True,53,0.6872651133698708,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.021762083575971133,0.05
ppo_standalone,-0.0007190830817048978,0.02156634321915109,16,0.9983075241114743,cpu,998630.7635066565,wf_2018_2019,0.03629179346077116,True,67,-0.03335458606803054,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.03125
ppo_with_uncertainty_guard,0.14224551641563588,0.18139891855990556,16,0.9991580149482073,cpu,1288303.0142056458,wf_2018_2019,0.22779327095523283,True,67,0.7331684273583308,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.019377365578917425,0.05
ppo_standalone,0.0007751109885257496,0.02755803446043609,16,0.9981484526131458,cpu,1001476.9195637682,wf_2018_2019,0.04403805606876299,True,89,0.02811544063731944,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.029166666666666667
ppo_with_uncertainty_guard,0.14489393874219278,0.1884055397444866,16,0.9991580149496857,cpu,1293998.6440242296,wf_2018_2019,0.2278657796276905,True,89,0.7181948522846773,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.021255611531174164,0.05
ppo_standalone,0.013191812733338661,0.00924365413054733,16,0.9998728761209945,cpu,1025383.7994152183,wf_2020_2021,0.0015763321152864052,True,7,1.4177654487777287,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.008298755186721992
ppo_with_uncertainty_guard,0.14260295039936527,0.10726185735879919,16,0.9952291496372522,cpu,1290435.5745604378,wf_2020_2021,0.11088934683676765,True,7,1.2428346429384984,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.011129689161388168,0.05186721991701245
