agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.11472102320778803,0.14402645408739562,0.9967950980601483,1525541.6858062898,0.16691803437654562,True,7,0.7540562682760995,-0.014027132516565288,0.05
ppo_with_uncertainty_guard,0.14830893631553424,0.13073587030599906,0.9963377131561962,1712228.7479784512,0.1862796439880331,True,19,1.0577831603635273,-0.011910152862773683,0.05
ppo_with_uncertainty_guard,0.1317086742412221,0.16685874842228124,0.9963355926159755,1617961.0504423028,0.19657889916503268,True,42,0.7415162537583454,-0.016082485804833447,0.05
