agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.12060953803832557,0.17951961908136352,0,0.9926431341106204,1557120.9026970398,test_legacy,0.2049016349967696,True,37,0.6343187866955037,XLF,50000,-0.018206488334962856,0.05
ppo_with_uncertainty_guard,0.11764502450039382,0.18233623657926662,0,0.9926431531859148,1541162.5867000797,test_legacy,0.21514078126630576,True,42,0.6099923974413421,XLF,50000,-0.018483352306627055,0.05
ppo_with_uncertainty_guard,-0.0017561402379221976,0.009440688997692256,0,0.9783118521368673,993187.8704575764,test_legacy,0.024153346925811947,True,53,-0.18617862588089557,XLF,50000,-4.368970195223199e-06,0.05
ppo_with_uncertainty_guard,0.12300507433224839,0.17954554812277454,0,0.9926431276627621,1570105.7563439708,test_legacy,0.19895924680753907,True,67,0.646120680468362,XLF,50000,-0.018314054867350292,0.05
ppo_with_uncertainty_guard,0.12428426599389807,0.17897317782455244,0,0.9926431282480564,1577072.3876502495,test_legacy,0.19676478957814802,True,89,0.6545479199869041,XLF,50000,-0.018215740027208494,0.05
ppo_with_uncertainty_guard,0.0869993937831106,0.2157350725364062,0,0.9573221183575004,1383221.4961672479,test_legacy,0.1983057448754585,True,7,0.3866825550289523,XLE,50000,-0.021012874645309588,0.05
ppo_with_uncertainty_guard,0.09450948256795184,0.23216217623238544,0,0.9560532890902647,1420758.9115245107,test_legacy,0.20136437460084156,True,13,0.3889791244023847,XLE,50000,-0.023121720686452286,0.05
ppo_with_uncertainty_guard,0.0702267812735585,0.13869923622316827,0,0.9842576054163638,1302051.5161747956,test_legacy,0.14941701139599628,True,19,0.48933574041642386,XLE,50000,-0.013709880899108472,0.05
ppo_with_uncertainty_guard,0.03629259977211978,0.07228399105666086,0,0.9869513867943246,1148707.141431675,test_legacy,0.08915573047268921,True,23,0.4931860756621227,XLE,50000,-0.006630341263822536,0.05
ppo_with_uncertainty_guard,0.035377920933072904,0.09967939731518301,0,0.9748266363343588,1144769.2172543886,test_legacy,0.0982899026614179,True,29,0.3487826635855137,XLE,50000,-0.010231731254002518,0.05
ppo_with_uncertainty_guard,0.05904443482029018,0.13020403896717844,0,0.9764633749794429,1249938.0448612394,test_legacy,0.11941828231980678,True,37,0.44059274564819917,XLE,50000,-0.012969120815761404,0.05
ppo_with_uncertainty_guard,0.07730886677179258,0.18947738247225906,0,0.9657561917222297,1335880.3998310426,test_legacy,0.1780721300666297,True,42,0.3930077462266689,XLE,50000,-0.018678832261547828,0.05
ppo_with_uncertainty_guard,0.05573983730382249,0.13344096690514143,0,0.9763801768794694,1234838.6200900904,test_legacy,0.14817887029041354,True,53,0.40648479602572307,XLE,50000,-0.013442106063800452,0.05
ppo_with_uncertainty_guard,0.09276430920612863,0.2346746273155731,0,0.9560452882298481,1411969.403174886,test_legacy,0.20137244893454265,True,67,0.37801482996833574,XLE,50000,-0.023004669039963677,0.05
ppo_with_uncertainty_guard,0.0995528066471815,0.24562558016653957,0,0.9560448199987973,1446387.9667666003,test_legacy,0.22926490955628887,True,89,0.3863746452372806,XLE,50000,-0.024176574313872747,0.05
ppo_with_uncertainty_guard,0.0640232287689643,0.14028435555613547,0,0.9855356508718549,1272945.6726176282,test_legacy,0.17108820887663956,True,7,0.44236687520390994,XLV,50000,-0.013701335579726947,0.05
ppo_with_uncertainty_guard,0.06294403683514077,0.14745605399677342,0,0.9855356486969642,1267932.1074030488,test_legacy,0.17109002630048087,True,13,0.4139700213351723,XLV,50000,-0.014531268045343904,0.05
ppo_with_uncertainty_guard,0.06256357098929563,0.14254356166153592,0,0.9855860855691206,1266168.092437337,test_legacy,0.1690535279020301,True,19,0.42572518363370815,XLV,50000,-0.013947707650360464,0.05
ppo_with_uncertainty_guard,0.05896752636862762,0.1354064466843904,0,0.9857046830153485,1249585.0825362788,test_legacy,0.16739308997103375,True,23,0.42312855814812955,XLV,50000,-0.013326280391527768,0.05
ppo_with_uncertainty_guard,0.06285108150235783,0.14173063308329206,0,0.9855496137947384,1267500.95522445,test_legacy,0.17077113533549138,True,29,0.43007589317410094,XLV,50000,-0.013841602829272758,0.05
ppo_with_uncertainty_guard,0.06258618429770312,0.14536419539422019,0,0.9855356486971284,1266272.8871650845,test_legacy,0.17109002508005633,True,37,0.41761086147557536,XLV,50000,-0.014366589606876623,0.05
ppo_with_uncertainty_guard,0.062400497874953866,0.14677703498708808,0,0.9855361654749789,1265412.5687817577,test_legacy,0.17105029437738206,True,42,0.4124003657044672,XLV,50000,-0.014425444089989624,0.05
ppo_with_uncertainty_guard,0.061203760248367725,0.14165606024758545,0,0.9859519896810279,1259878.282138295,test_legacy,0.16507300218318532,True,53,0.41935247947694093,XLV,50000,-0.01406681248688626,0.05
ppo_with_uncertainty_guard,0.06402608567679972,0.1420013646699038,0,0.9855356487024383,1272958.9643690062,test_legacy,0.17109001674407953,True,67,0.4370369115766196,XLV,50000,-0.01392162491571689,0.05
ppo_with_uncertainty_guard,0.0628528146137325,0.1470512102630759,0,0.9855356486968708,1267508.9928710456,test_legacy,0.17109002731163514,True,89,0.41452607969932825,XLV,50000,-0.014531268225634175,0.05
