agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,var_95,var_95_violation_rate
ppo_standalone,-0.0038038450031154074,0.008638641168505996,0.981048917812962,985288.352747129,0.02145592555872433,True,7,-0.441160584616672,0.0,0.011224489795918367
ppo_standalone,-0.0039543631713697585,0.007777186231097332,0.9804725954427701,984709.5398984859,0.020362257553808605,True,19,-0.5094543639659403,0.0,0.01020408163265306
ppo_standalone,-0.0035169391345839024,0.010523240977549234,0.9817350702821562,986392.3401475146,0.020858844234495688,True,42,-0.33479086572930744,0.0,0.01020408163265306
