agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.13183218322857637,0.16015794804299202,0.9964905373584334,1618647.8436240556,0.17896098445159325,True,7,0.7732216822701398,-0.015337449821927506,0.05
ppo_with_uncertainty_guard,0.14048577557659883,0.15238519060699554,0.9964608218629842,1667309.3009115388,0.17947910627091102,True,19,0.862643890172431,-0.015073722482089292,0.05
ppo_with_uncertainty_guard,0.13145098585903314,0.158607891415905,0.9963418602961256,1616528.8264317217,0.18633202396003368,True,42,0.7786544704599451,-0.015261553440722952,0.05
