agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,drawdown_floor,fast_window,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,slow_window,ticker,var_95,var_95_violation_rate
stop_loss_5pct,0.20868971510766882,0.22324395364505795,0.9223763579850356,0.05,20,2123111.40685237,0.23475357280404552,False,-1,0.8490118317784175,50,CAT,-0.021530520476890302,0.04995004995004995
stop_loss_10pct,0.14930202641988805,0.2323472587943226,0.9146646856754649,0.1,20,1738032.7783586709,0.303259055978375,False,-1,0.5989084193066736,50,CAT,-0.023532229173534702,0.04995004995004995
stop_loss_5pct,0.016507970879446072,0.19793764200381833,0.7658226182504007,0.05,20,1067199.5464768899,0.3874843180481464,False,-1,0.08271889193652829,50,COST,-0.017814122708946556,0.04995004995004995
stop_loss_10pct,0.10692533630896206,0.1974949769823713,0.8273052440547499,0.1,20,1497089.6338404242,0.2790437779302175,False,-1,0.5143731981160107,50,COST,-0.018690573475016237,0.04995004995004995
stop_loss_5pct,0.019204364017868975,0.1112929259702734,0.9922119120259058,0.05,20,1078488.7478625004,0.19736132404019047,True,-1,0.17092066126496935,50,DIA,-0.011143271218056583,0.04995004995004995
stop_loss_10pct,0.018637692758051695,0.1283580060594937,0.9747410084690875,0.1,20,1076108.8396567502,0.25063340463527406,True,-1,0.14386415766113184,50,DIA,-0.012793024263416441,0.04995004995004995
stop_loss_5pct,0.2609208080725786,0.2518363958723474,0.99840946239693,0.05,20,2511622.487948493,0.2563257416722078,True,-1,0.920606043347656,50,GOOGL,-0.021932877448634258,0.04995004995004995
stop_loss_10pct,0.14735460625069854,0.2605806461075433,0.9709847872795644,0.1,20,1726364.058172131,0.47071096709915083,True,-1,0.5275098839692227,50,GOOGL,-0.02430308243106083,0.04995004995004995
stop_loss_5pct,0.2046985928541122,0.20718385987322188,0.970791223217077,0.05,20,2095400.2430701738,0.2532171765258755,True,-1,0.8988598951078303,50,GS,-0.02045383052329619,0.04995004995004995
stop_loss_10pct,0.15647555883914704,0.2225123267702454,0.9707912232170771,0.1,20,1781525.5058536225,0.2679859867166393,True,-1,0.6533434220445207,50,GS,-0.02067303407453913,0.04995004995004995
stop_loss_5pct,0.35776787585023556,0.21010685012727273,0.9913717583032958,0.05,20,3369865.1243218747,0.18171167369941243,True,-1,1.4556491250661878,50,HSBC,-0.01864006575270949,0.04995004995004995
stop_loss_10pct,0.2785281893293459,0.2253194444163354,0.9913717583032958,0.1,20,2653854.1811650516,0.2921293732113438,True,-1,1.0904935070471689,50,HSBC,-0.02116398682545828,0.04995004995004995
stop_loss_5pct,0.1866487244630483,0.20803505741745842,0.9024148054676823,0.05,20,1973441.2510389625,0.22298521934300197,False,-1,0.822616186834964,50,IBM,-0.01683689814856848,0.04995004995004995
stop_loss_10pct,0.15531452106782878,0.21434853599726209,0.8916252125985605,0.1,20,1774431.5666951337,0.21460510789893594,False,-1,0.6735409314705173,50,IBM,-0.017900318156524264,0.04995004995004995
stop_loss_5pct,-0.01055716106285514,0.16124706990740956,0.911363638961662,0.05,20,958717.9848037154,0.23766677816021065,False,-1,-0.0658199419594291,50,IJR,-0.0164544288193742,0.04995004995004995
stop_loss_10pct,-0.024066919205635223,0.17230992323302885,0.9006091636507995,0.1,20,907766.2775804491,0.28998167309682965,False,-1,-0.1413803498896976,50,IJR,-0.01828599177119017,0.04995004995004995
stop_loss_5pct,0.02321831733747211,0.13897809514419845,0.9661017204088665,0.05,20,1095459.5030381647,0.24399092424812452,True,-1,0.16515442157853155,50,JNJ,-0.013915402049192949,0.04995004995004995
stop_loss_10pct,0.04165138818686381,0.1510091887993099,0.9661017204088664,0.1,20,1175972.8605249089,0.25448503242778664,True,-1,0.27023047073349377,50,JNJ,-0.014163379367685636,0.04995004995004995
stop_loss_5pct,0.1369771029059303,0.19501804510276036,0.982531811357978,0.05,20,1665168.612063931,0.2548829694326682,True,-1,0.6582620179415481,50,JPM,-0.017632863892389494,0.04995004995004995
stop_loss_10pct,0.1636170753740372,0.19425118971113636,0.9825318113579778,0.1,20,1825627.9857196568,0.20289633158073217,True,-1,0.7800889072002474,50,JPM,-0.01758328066511794,0.04995004995004995
stop_loss_5pct,0.1854187443832005,0.2453850628273531,0.7782088189444474,0.05,20,1965328.5662331148,0.47370815630808283,False,-1,0.693179816876809,50,LLY,-0.024637169640904233,0.04995004995004995
