agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_standalone,0.016174843634020466,0.02594577852994324,0.9823397492306822,cpu,1064386.8154602968,test_legacy,0.03981218400720621,True,23,0.6184176108713465,COPX,50000,0.0,0.026530612244897958
ppo_standalone,-0.005342600441689167,0.07005446051059594,0.8809322637494678,cpu,979383.0180637207,test_legacy,0.19392496033117002,False,29,-0.07646780790272949,COPX,50000,-0.0061607346074247895,0.05
ppo_standalone,0.01917199453824152,0.023673428836234023,0.9956219769508231,cpu,1076647.5055103612,test_legacy,0.038116689859643005,True,37,0.8021820734465995,COPX,50000,0.0,0.019387755102040816
ppo_standalone,-0.002577539593620864,0.05022101628479209,0.8903501911758774,cpu,990013.4939901329,test_legacy,0.12602337025359,False,42,-0.05139001957767489,COPX,50000,-5.1197229359622655e-05,0.05
ppo_standalone,-0.029729507732716254,0.06250412893907148,0.801355397107846,cpu,889257.7287130055,test_legacy,0.20194883484497694,False,53,-0.48285308846932445,COPX,50000,-0.002294196280050451,0.05
ppo_standalone,0.014115696306336144,0.029290407607409405,0.9690545431694758,cpu,1056023.6133392986,test_legacy,0.0443046976425987,True,67,0.47854989940984716,COPX,50000,0.0,0.0336734693877551
ppo_standalone,-0.009977795959463359,0.08272087838727066,0.8630654676691241,cpu,961753.1912845985,test_legacy,0.2297571873099361,False,89,-0.12122560510446724,COPX,50000,-0.007616386245371398,0.05
ppo_standalone,-0.0006014420588466244,0.04132932362805226,0.9139663514845405,cpu,997663.0898451187,test_legacy,0.12631667965490756,False,7,-0.014556751334150363,COST,50000,-0.0008213167430635156,0.05
ppo_standalone,0.0029217976457964123,0.006442857274233579,0.9981706628633408,cpu,1011410.5888762444,test_legacy,0.00349740695514289,True,13,0.4528217037640369,COST,50000,0.0,0.004081632653061225
ppo_standalone,0.08402082832998513,0.1256512357703758,0.8746584625234409,cpu,1368539.8171007545,test_legacy,0.1711428564369808,False,19,0.6420710050256813,COST,50000,-0.011150109581317213,0.05
ppo_standalone,0.013102227739400781,0.019023521126202973,0.9896971965352473,cpu,1051925.3961445284,test_legacy,0.030460233054499852,True,23,0.6842596225613219,COST,50000,0.0,0.02857142857142857
ppo_standalone,0.008097391927415381,0.02571492583798945,0.9532798196826122,cpu,1031860.0513674088,test_legacy,0.05680657860855931,True,29,0.31362074394205847,COST,50000,0.0,0.044897959183673466
ppo_standalone,-0.0012276191446169375,0.027699159702669063,0.9237457731351411,cpu,995234.3845279466,test_legacy,0.07625422686485894,False,37,-0.04434669714269675,COST,50000,0.0,0.04183673469387755
ppo_standalone,-0.0005574299625437013,0.05118215945538816,0.9094587142642573,cpu,997833.9616481211,test_legacy,0.15288266151538965,False,42,-0.010894101791206702,COST,50000,-0.0014932036857994821,0.05
ppo_standalone,0.0867155963268874,0.12915193320035614,0.8715610057214778,cpu,1381817.6074759222,test_legacy,0.1711428564369808,False,53,0.6438914905584658,COST,50000,-0.011491290378734576,0.05
ppo_standalone,0.012633902233684964,0.02208869301395089,0.9776926676943754,cpu,1050035.5997531617,test_legacy,0.031164422541813397,True,67,0.568375419015157,COST,50000,0.0,0.03571428571428571
ppo_standalone,0.0013609359578648078,0.04697660713399184,0.9186470966456534,cpu,1005302.9416766198,test_legacy,0.13788194758498173,False,89,0.028950709961304947,COST,50000,-0.0014871817476539207,0.05
ppo_standalone,-0.006909738285764511,0.01386756172883483,0.9733958248665815,cpu,973395.8248665815,test_legacy,0.034626351808502376,True,7,-0.4999899645181915,CRM,50000,0.0,0.00510204081632653
ppo_standalone,-0.006815050409352331,0.01391140149111276,0.9737568026545259,cpu,973756.802654526,test_legacy,0.034626351808502376,True,13,-0.4915608889060144,CRM,50000,0.0,0.00510204081632653
ppo_standalone,-0.00680344441952123,0.013838904753278997,0.9738010549115383,cpu,973801.0549115384,test_legacy,0.034626351808502376,True,19,-0.493291569684869,CRM,50000,0.0,0.006122448979591836
ppo_standalone,-0.006820858047115242,0.013964843495948204,0.9737346593841936,cpu,973734.6593841936,test_legacy,0.034626351808502376,True,23,-0.4900984835830793,CRM,50000,0.0,0.00510204081632653
ppo_standalone,-0.00680344441952123,0.013838904753278997,0.9738010549115383,cpu,973801.0549115384,test_legacy,0.034626351808502376,True,29,-0.493291569684869,CRM,50000,0.0,0.006122448979591836
ppo_standalone,-0.0067743439639306804,0.013878344068864106,0.9739120180519131,cpu,973912.0180519131,test_legacy,0.034626351808502376,True,37,-0.4897786224719447,CRM,50000,0.0,0.00510204081632653
ppo_standalone,-0.00680267557348585,0.0138389061841772,0.9738039864826658,cpu,973803.9864826658,test_legacy,0.034626351808502376,True,42,-0.4932355819268633,CRM,50000,0.0,0.00510204081632653
ppo_standalone,-0.006949553300249042,0.01436715838041505,0.973244068116132,cpu,973244.0681161319,test_legacy,0.03546969884996842,True,53,-0.4853943050384271,CRM,50000,0.0,0.00510204081632653
