agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
ppo_standalone,NVDA,test_legacy,annualized_volatility,10,0.018316019017671638,0.004927129407881905,0.016733518859343387,0.01467181590924194,0.019746103783815274,0.013110278178106644,0.02681401289952808
ppo_standalone,NVDA,test_legacy,sharpe_ratio,10,0.09069553977161085,0.06209113535664122,0.10235936330621269,0.05533306555986865,0.13213951240287694,-0.018306884866627966,0.17939836068130588
ppo_standalone,NVDA,test_legacy,max_drawdown,10,0.02466271675218411,0.006431143146663973,0.021802683233532072,0.0206433503672786,0.023965591612036208,0.0206433503672786,0.03871093020844085
ppo_standalone,NVDA,test_legacy,var_95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,NVDA,test_legacy,var_95_violation_rate,10,0.00489795918367347,0.001426950813836941,0.004081632653061225,0.004081632653061225,0.005612244897959183,0.004081632653061225,0.00816326530612245
ppo_standalone,NVDA,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9850226143687724,0.007185177837027167,0.9872189944190003,0.9787422975281737,0.9896177329821544,0.974664041933181,0.9949668024077916
ppo_standalone,ORCL,test_legacy,final_portfolio_value,10,1001036.9552483081,6726.474771821639,1003777.1116237341,1001559.238282211,1004338.7073970063,982638.1604090249,1004740.7791130203
ppo_standalone,ORCL,test_legacy,annualized_return,10,0.00026262690384180263,0.0017379516019207042,0.0009698964510411474,0.0004006921577530585,0.0011138742141864897,-0.0044935569002276235,0.001216916788566073
ppo_standalone,ORCL,test_legacy,annualized_volatility,10,0.00804617208124536,0.006177754878866696,0.005945589056197651,0.005325366221040307,0.007028232890696012,0.005274611090931804,0.025378493178755072
ppo_standalone,ORCL,test_legacy,sharpe_ratio,10,0.11083389990910035,0.13162226909449265,0.16813030291092457,0.059093256809445945,0.2102005211884772,-0.17745951548424843,0.21105268119690596
ppo_standalone,ORCL,test_legacy,max_drawdown,10,0.013297102622905043,0.018358908768440377,0.00683721130637166,0.006731578668453975,0.008027508981471643,0.006731578668453975,0.06538799501244508
ppo_standalone,ORCL,test_legacy,var_95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,ORCL,test_legacy,var_95_violation_rate,10,0.006530612244897959,0.004693384574329344,0.00510204081632653,0.004081632653061225,0.005867346938775509,0.004081632653061225,0.019387755102040816
ppo_standalone,ORCL,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9920951833685286,0.008709072778503031,0.9957541482194847,0.9930884109645148,0.9963112552847712,0.9683208460445915,0.9967101133325054
ppo_standalone,PGR,test_legacy,final_portfolio_value,10,1005306.7200310335,10971.141946297183,1002412.6783368067,1001725.4254218771,1002974.5601784796,998598.5519157918,1036296.4103392481
ppo_standalone,PGR,test_legacy,annualized_return,10,0.001351808449336257,0.002782605947545369,0.0006198477811752758,0.0004433939164701988,0.0007640432824779017,-0.00036056010484591955,0.009210123683936408
ppo_standalone,PGR,test_legacy,annualized_volatility,10,0.006328460384737039,0.009757528346723603,0.0031846705151089374,0.003138176438505757,0.0033196141629371185,0.00312826072820393,0.034094768120666676
ppo_standalone,PGR,test_legacy,sharpe_ratio,10,0.16450672084780713,0.11205702760369039,0.195581138705283,0.13719870438134069,0.24413283792333315,-0.09800842458598058,0.2688954038720617
ppo_standalone,PGR,test_legacy,max_drawdown,10,0.00832480092137804,0.01200437425449305,0.004208058250204039,0.003590341171227057,0.005421769326948905,0.0034450245730697215,0.04227820438314123
ppo_standalone,PGR,test_legacy,var_95,10,-7.379000361913403e-05,0.0002333444799885314,0.0,0.0,0.0,-0.0007379000361913403,0.0
ppo_standalone,PGR,test_legacy,var_95_violation_rate,10,0.009183673469387754,0.01437452150279962,0.004081632653061225,0.004081632653061225,0.00510204081632653,0.004081632653061225,0.05
ppo_standalone,PGR,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9948018060814758,0.0024398645686124127,0.995791941749796,0.9945782306730511,0.996409658828773,0.9889878656453969,0.9965549754269303
ppo_standalone,PLTR,test_legacy,final_portfolio_value,10,967772.9240604114,2472.194438094915,967419.5658471589,966067.2270727796,968410.560923077,964605.7509929792,973438.0895765278
ppo_standalone,PLTR,test_legacy,annualized_return,10,-0.008388612426834124,0.0006507464217306742,-0.008481172215402597,-0.00883780454908463,-0.008220095465595921,-0.009223550639696728,-0.006898650505818408
ppo_standalone,PLTR,test_legacy,annualized_volatility,10,0.021173901334308434,0.0015731925896591325,0.020702435952441187,0.02027680692013298,0.02098212188948674,0.020192600787631028,0.02540975798240113
ppo_standalone,PLTR,test_legacy,sharpe_ratio,10,-0.40123166912565517,0.05278952864284235,-0.4107314798057279,-0.4374119828295387,-0.38424361655241246,-0.4588028704436164,-0.272435218013671
ppo_standalone,PLTR,test_legacy,max_drawdown,10,0.05295071749469934,0.0020474849446531773,0.05197072684821902,0.05197072684821902,0.052952660375902155,0.05197072684821902,0.058403953726532176
ppo_standalone,PLTR,test_legacy,var_95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,PLTR,test_legacy,var_95_violation_rate,10,0.004591836734693877,0.000991658485517908,0.00510204081632653,0.004081632653061225,0.00510204081632653,0.003061224489795918,0.006122448979591836
ppo_standalone,PLTR,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9677729240604112,0.002472194438094896,0.9674195658471589,0.9660672270727796,0.9684105609230771,0.9646057509929792,0.9734380895765278
ppo_standalone,PPLT,test_legacy,final_portfolio_value,10,993623.7777314789,10446.594857077242,994106.0485652264,984149.8979927627,999408.0150052143,979750.3473323775,1011834.0967967313
ppo_standalone,PPLT,test_legacy,annualized_return,10,-0.0016529752396522341,0.0026975482079037018,-0.0015189899949988052,-0.004101489347520841,-0.00015238568930756247,-0.005246684574936461,0.003029768874207677
ppo_standalone,PPLT,test_legacy,annualized_volatility,10,0.02326149888192737,0.00911204323143275,0.025672136003341638,0.02180298208193563,0.029942020880891856,0.003502782671000118,0.031492065981438576
ppo_standalone,PPLT,test_legacy,sharpe_ratio,10,-0.015067976399468544,0.16892685980913058,-0.056109174084897594,-0.13866160307089964,-0.005428784451282478,-0.17230024526389348,0.3167970185409387
ppo_standalone,PPLT,test_legacy,max_drawdown,10,0.05119458930827284,0.025478691289883892,0.05587627464745609,0.04372205986172187,0.07151714317993832,0.003952266363941304,0.07798672041275634
ppo_standalone,PPLT,test_legacy,var_95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,PPLT,test_legacy,var_95_violation_rate,10,0.02336734693877551,0.008212014305468175,0.02346938775510204,0.020663265306122447,0.029081632653061226,0.007142857142857143,0.0336734693877551
ppo_standalone,PPLT,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9510542713894266,0.025338380287421365,0.9483051469838599,0.9292640373895387,0.9567691332253547,0.926365859877869,0.9980078206090673
ppo_standalone,QCOM,test_legacy,final_portfolio_value,10,1003618.4196688107,6232.273803786249,1006766.8913582691,1005447.2290442616,1006766.8913582691,988940.2667125178,1006766.8913582691
ppo_standalone,QCOM,test_legacy,annualized_return,10,0.0009258656329159513,0.0016042701182613314,0.0017357014012765422,0.0013978848165303265,0.0017357014012765422,-0.0028556896420399605,0.0017357014012765422
ppo_standalone,QCOM,test_legacy,annualized_volatility,10,0.018756369544412236,0.001658819075260422,0.01792753077283947,0.01792753077283947,0.018144857020678744,0.01792753077283947,0.022386128784133052
ppo_standalone,QCOM,test_legacy,sharpe_ratio,10,0.05522913544065744,0.08088811181047781,0.09673286736842905,0.07698935514166225,0.09673286736842905,-0.13398668316681236,0.09673286736842905
ppo_standalone,QCOM,test_legacy,max_drawdown,10,0.028276155409953208,0.004788307093695986,0.025950542856014835,0.025950542856014835,0.026326246037480017,0.025950542856014835,0.03812984527234242
ppo_standalone,QCOM,test_legacy,var_95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,QCOM,test_legacy,var_95_violation_rate,10,0.004387755102040816,0.0006887230180719925,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.006122448979591836
ppo_standalone,QCOM,test_legacy,capital_preservation_rate_95pct_hwm,10,0.9759147130256605,0.00654968874769284,0.9792753039435372,0.9779916773913082,0.9792753039435372,0.9619354674649029,0.9792753039435372
ppo_standalone,QQQ,test_legacy,final_portfolio_value,13,988823.4013533071,6127.010154054852,992238.646345761,988837.9524269286,992844.7191892237,977900.25066289,992844.7191892237
ppo_standalone,QQQ,test_legacy,annualized_return,13,-0.0028893800893244875,0.0015928096955527993,-0.0020015561367625,-0.002882218306445516,-0.0018448397140572515,-0.00573004789314859,-0.0018448397140572515
ppo_standalone,QQQ,test_legacy,annualized_volatility,13,0.01028360425766315,0.0021881335461934265,0.008912354560092643,0.008907098321805215,0.010964294135134708,0.008907098321805215,0.015759606978055878
ppo_standalone,QQQ,test_legacy,sharpe_ratio,13,-0.2686481851571984,0.0979464821882001,-0.22480324668903848,-0.2512004436212655,-0.20730776184036356,-0.5036608908663982,-0.20730776184036356
ppo_standalone,QQQ,test_legacy,max_drawdown,13,0.01908122164884701,0.005025172661261835,0.01615996584932966,0.01615996584932966,0.018384737204368617,0.01615996584932966,0.03029430152545265
ppo_standalone,QQQ,test_legacy,var_95,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,QQQ,test_legacy,var_95_violation_rate,13,0.00596546310832025,0.0025627673025611472,0.00510204081632653,0.004081632653061225,0.007142857142857143,0.004081632653061225,0.01020408163265306
ppo_standalone,QQQ,test_legacy,capital_preservation_rate_95pct_hwm,13,0.9852086099202444,0.006157199324742292,0.9886730796137114,0.9848368706392406,0.9892769745605806,0.9743633592883351,0.9892769745605806
ppo_standalone,QQQ,wf_2018_2019,final_portfolio_value,13,986535.8570739602,10348.110805034481,985745.177836902,981426.7785499647,990573.2091038566,970746.6430475974,1004218.4568381737
ppo_standalone,QQQ,wf_2018_2019,annualized_return,13,-0.0071039894021887465,0.005464878628315849,-0.007509297285802702,-0.009794351387723664,-0.0049601971555065846,-0.015466277883585098,0.0022124755689418496
ppo_standalone,QQQ,wf_2018_2019,annualized_volatility,13,0.027187687072248744,0.011887353080657186,0.022651647126822758,0.01960049391302651,0.02755803446043609,0.016521808721747196,0.05680648598107519
ppo_standalone,QQQ,wf_2018_2019,sharpe_ratio,13,-0.32266191461572286,0.2603942857375166,-0.3318760852293064,-0.42032123824203027,-0.1476013735351634,-0.7952351752236881,0.03890445668112338
ppo_standalone,QQQ,wf_2018_2019,max_drawdown,13,0.04095342247659945,0.006675777596155121,0.04054300781029718,0.03629179346077116,0.04674516033682419,0.03052198817157492,0.05300251602757933
ppo_standalone,QQQ,wf_2018_2019,var_95,13,-0.0006551835137646327,0.0015738411870586063,0.0,0.0,0.0,-0.005557150221053763,0.0
ppo_standalone,QQQ,wf_2018_2019,var_95_violation_rate,13,0.02900641025641026,0.012799127463138408,0.025,0.01875,0.03125,0.014583333333333334,0.05
ppo_standalone,QQQ,wf_2018_2019,capital_preservation_rate_95pct_hwm,13,0.9814972790271083,0.011298446542838415,0.9838417620567771,0.9744517361043064,0.9868594178584567,0.9628962213416884,0.9983075241114743
ppo_standalone,QQQ,wf_2020_2021,final_portfolio_value,13,1031173.9934131338,105829.19406535426,1016952.8061623159,996789.5917561288,1022635.6727659443,951277.715773175,1374177.008676726
ppo_standalone,QQQ,wf_2020_2021,annualized_return,13,0.015088922911554031,0.05136403246045688,0.008827739134938884,-0.001679758392647342,0.011771207368027378,-0.02577650172496298,0.1807873467317109
ppo_standalone,QQQ,wf_2020_2021,annualized_volatility,13,0.029589358129284378,0.03745333156154693,0.013894513414180036,0.010241574200267892,0.027883249248393093,0.008575078093880813,0.14245953599065528
ppo_standalone,QQQ,wf_2020_2021,sharpe_ratio,13,0.5274225522176709,0.7271337594390388,0.6499016950787836,-0.09012531432985785,1.1944151951182616,-0.5090892461787593,1.4177654487777287
ppo_standalone,QQQ,wf_2020_2021,max_drawdown,13,0.040883106064795845,0.04661646316935171,0.025807868747924068,0.005144451067487621,0.05767978725400269,0.0009764004446164432,0.14840478759705078
ppo_standalone,QQQ,wf_2020_2021,var_95,13,-0.0011372792509781958,0.004100518653923165,0.0,0.0,0.0,-0.014784630262716546,0.0
ppo_standalone,QQQ,wf_2020_2021,var_95_violation_rate,13,0.02361953399297798,0.014236922620192802,0.01867219917012448,0.016597510373443983,0.024896265560165973,0.006224066390041493,0.05186721991701245
ppo_standalone,QQQ,wf_2020_2021,capital_preservation_rate_95pct_hwm,13,0.9735314427393919,0.028098394786525403,0.981317461811794,0.9640932253796265,0.9969636730917366,0.9156920223348112,0.9999366645654714
ppo_standalone,QQQ,wf_2022_2023,final_portfolio_value,13,975384.6234954109,5450.712537077516,977201.4610694905,971457.8145080074,978626.5054071138,966781.8682851595,983217.0810380625
