agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.5818256656580998,0.4182828972191095,32,0.8490219622965814,cpu,5949846.1509054545,test_legacy,0.40538067734911476,False,37,1.0963381328392832,AVGO,50000,aleatoric,-0.0355617050142075,0.05
ppo_with_uncertainty_guard,0.2953393209687112,0.24334811823627955,32,0.9312681719440423,cpu,2735565.608811964,test_legacy,0.24988829155671655,False,42,1.0633840845444602,AVGO,50000,aleatoric,-0.02146763864402814,0.05
ppo_with_uncertainty_guard,0.23728447536248284,0.21619013537892054,32,0.9078331833027503,cpu,2288778.9937831517,test_legacy,0.2225923925896175,False,53,0.9848686308160294,AVGO,50000,aleatoric,-0.018978604655721654,0.05
ppo_with_uncertainty_guard,0.5499332477445329,0.39157386190750354,32,0.8585981576742301,cpu,5496751.322097298,test_legacy,0.37811869114254115,False,67,1.1191035179050275,AVGO,50000,aleatoric,-0.03410167933794668,0.05
ppo_with_uncertainty_guard,0.6303591340595489,0.4335997254879575,32,0.8476609276939222,cpu,6691848.382314317,test_legacy,0.4114966216779864,False,89,1.1273073078850082,AVGO,50000,aleatoric,-0.03641223931994126,0.05
ppo_with_uncertainty_guard,0.24402586902460743,0.2687352495498309,32,0.9751357378799628,cpu,2337658.378822413,test_legacy,0.2875722149669502,True,7,0.8125196099838552,AXP,50000,aleatoric,-0.025054266287327476,0.05
ppo_with_uncertainty_guard,0.23734975435310066,0.24628749266824063,32,0.9757903582494396,cpu,2289248.6351652322,test_legacy,0.2768508341175172,True,13,0.8647278750840667,AXP,50000,aleatoric,-0.022833986019968933,0.05
ppo_with_uncertainty_guard,0.13962976691956575,0.15977961505947272,32,0.98480555008569,cpu,1662447.9259618365,test_legacy,0.14901101302545727,True,19,0.8180224610807291,AXP,50000,aleatoric,-0.015681409468319796,0.05
ppo_with_uncertainty_guard,0.04655843807004763,0.07953732908025171,32,0.9925995093620001,cpu,1193597.7511757019,test_legacy,0.1518349534629886,True,23,0.5721465944175796,AXP,50000,aleatoric,-0.0071738477446324994,0.05
ppo_with_uncertainty_guard,0.2283643719715325,0.25148309041344186,32,0.976937432685374,cpu,2225274.5458414317,test_legacy,0.2670977485912802,True,29,0.8178815338479938,AXP,50000,aleatoric,-0.023264548617269475,0.05
ppo_with_uncertainty_guard,0.21187134499420548,0.2531528522685847,32,0.9771095241883818,cpu,2111315.422403014,test_legacy,0.2665089122368868,True,37,0.7590892569215993,AXP,50000,aleatoric,-0.02444935482916497,0.05
ppo_with_uncertainty_guard,0.07653733675479045,0.14818956250367024,32,0.9843524062219652,cpu,1332163.7091733215,test_legacy,0.18802052966067528,True,42,0.4976709590161832,AXP,50000,aleatoric,-0.014391769000532583,0.05
ppo_with_uncertainty_guard,0.2278407454923124,0.2818419243595232,32,0.9751357232311856,cpu,2221587.8602453843,test_legacy,0.28757426200279723,True,53,0.7282700048651946,AXP,50000,aleatoric,-0.02776057387849109,0.05
ppo_with_uncertainty_guard,0.21735952051037077,0.24429139981575135,32,0.976926292146661,cpu,2148742.837970797,test_legacy,0.2628395053091591,True,67,0.8051206800257061,AXP,50000,aleatoric,-0.022808697464174087,0.05
ppo_with_uncertainty_guard,0.1995082462256082,0.20465153190925517,32,0.9786828560700596,cpu,2028779.3429565104,test_legacy,0.26206768824320126,True,89,0.8888843156462288,AXP,50000,aleatoric,-0.018627828392629376,0.05
ppo_with_uncertainty_guard,0.04835350055186381,0.3358426251992186,32,0.8225211084081958,cpu,1201579.083875719,test_legacy,0.4828608109222089,False,7,0.14060399974963442,BA,50000,aleatoric,-0.032648528346236286,0.05
ppo_with_uncertainty_guard,0.043841701760284436,0.2906259400937802,32,0.8809267166240453,cpu,1181593.3995088763,test_legacy,0.4217437994323884,False,13,0.1476393602260698,BA,50000,aleatoric,-0.028575979866327206,0.05
ppo_with_uncertainty_guard,0.05036280777553914,0.35039283463599974,32,0.822077149906155,cpu,1210559.9579545157,test_legacy,0.48314147330787205,False,19,0.1402300748880271,BA,50000,aleatoric,-0.03378278642739492,0.05
ppo_with_uncertainty_guard,0.04596186704764476,0.35033108483941766,32,0.8221005157331845,cpu,1190953.9755768995,test_legacy,0.48312677042934327,False,23,0.1282697727471243,BA,50000,aleatoric,-0.033999197532433544,0.05
ppo_with_uncertainty_guard,0.000968169551816454,0.010733756417059143,32,0.9870048353627707,cpu,1003770.3723969439,test_legacy,0.018329474189677453,True,29,0.09015360782570375,BA,50000,aleatoric,0.0,0.02142857142857143
ppo_with_uncertainty_guard,-0.021711129948235815,0.03837638617505257,32,0.8956487891467909,cpu,918179.6437514996,test_legacy,0.1455493145385537,False,37,-0.5719713552770045,BA,50000,aleatoric,-0.002755760659548656,0.05
ppo_with_uncertainty_guard,-0.005233174372841008,0.016741049969323813,32,0.9610462190213186,cpu,979802.0956137796,test_legacy,0.04629634195871968,True,42,-0.3134131758196727,BA,50000,aleatoric,-0.00016981644102074254,0.05
ppo_with_uncertainty_guard,-0.0032116821587720294,0.012519918117622136,32,0.9710730345286056,cpu,987567.9495887657,test_legacy,0.032186484688394246,True,53,-0.256935377840774,BA,50000,aleatoric,-0.0001231962221466709,0.05
ppo_with_uncertainty_guard,0.056005673008751734,0.2799658608032875,32,0.8952069075763808,cpu,1236048.243254209,test_legacy,0.3941334633471766,False,67,0.19464346967866242,BA,50000,aleatoric,-0.026856613584036904,0.05
ppo_with_uncertainty_guard,-0.05527584257696023,0.06306091493399395,32,0.7811074498980095,cpu,801611.5567214671,test_legacy,0.22117100021362035,False,89,-0.901701916697542,BA,50000,aleatoric,-0.0059784909156001655,0.05
ppo_with_uncertainty_guard,-0.009749087272306342,0.05841608116731653,32,0.9478778542029782,cpu,962617.5058106559,test_legacy,0.11073656225321837,False,7,-0.1677088559759882,BLK,50000,aleatoric,-0.005797119292241959,0.05
ppo_with_uncertainty_guard,0.13178081610329223,0.2529053812977219,32,0.9094519596293404,cpu,1618362.1815004034,test_legacy,0.2790652590744801,False,13,0.4894805217069755,BLK,50000,aleatoric,-0.024053020473467246,0.05
ppo_with_uncertainty_guard,0.12163952794003373,0.263459931098589,32,0.9094519581275988,cpu,1562694.082547388,test_legacy,0.29544424695244453,False,19,0.4357072800003104,BLK,50000,aleatoric,-0.025090380419884005,0.05
ppo_with_uncertainty_guard,-0.006015845220022811,0.011139117309106435,32,0.9768075690947825,cpu,976807.5690947825,test_legacy,0.031698219068651556,True,23,-0.5416881032916889,BLK,50000,aleatoric,-2.18040255306029e-05,0.05
ppo_with_uncertainty_guard,-0.004795148908437311,0.008432695736163967,32,0.9814809699018031,cpu,981480.9699018031,test_legacy,0.023378698439908474,True,29,-0.5699947189511596,BLK,50000,aleatoric,0.0,0.009183673469387756
ppo_with_uncertainty_guard,0.1256123197302179,0.2584248880573198,32,0.909451958135453,cpu,1584329.395750515,test_legacy,0.28644148102572664,False,37,0.45787810917018656,BLK,50000,aleatoric,-0.02424970713594865,0.05
ppo_with_uncertainty_guard,-0.007462826072617514,0.010201585584165307,32,0.9712892787678546,cpu,971289.2787678547,test_legacy,0.02951141484200559,True,42,-0.7342677920344558,BLK,50000,aleatoric,-4.7172758588231915e-07,0.05
ppo_with_uncertainty_guard,-0.007146017771394483,0.062499634001359515,32,0.9724954921095041,cpu,972495.4921095042,test_legacy,0.15729148595593578,True,53,-0.11474714611690157,BLK,50000,aleatoric,-0.0060458683308538316,0.05
ppo_with_uncertainty_guard,0.08773323518763781,0.14070508646638244,32,0.9444300465175551,cpu,1386856.573481918,test_legacy,0.16188783100934112,False,67,0.5976744505661973,BLK,50000,aleatoric,-0.013093142538398527,0.05
ppo_with_uncertainty_guard,0.13237508405692572,0.22961879382769138,32,0.9111277319208965,cpu,1621669.3064898425,test_legacy,0.23207979756547958,False,89,0.5414068387867855,BLK,50000,aleatoric,-0.021334934969585006,0.05
ppo_with_uncertainty_guard,0.1288712077489063,0.1703768516528489,32,0.9282141585986055,cpu,1602242.3549056926,test_legacy,0.22681420769957783,False,7,0.7114704148241348,BRK-B,50000,aleatoric,-0.016022475224366683,0.05
ppo_with_uncertainty_guard,0.13384045088193108,0.16686791425611458,32,0.9282145947998931,cpu,1629845.5829946713,test_legacy,0.20670210837153802,False,13,0.7527533414660849,BRK-B,50000,aleatoric,-0.015727174767104123,0.05
ppo_with_uncertainty_guard,0.1252884458904017,0.17210075860190469,32,0.928214151770504,cpu,1582557.3393315517,test_legacy,0.23928105347641604,False,19,0.6858731548855989,BRK-B,50000,aleatoric,-0.016324836886493797,0.05
ppo_with_uncertainty_guard,0.1254691363972667,0.1657524681353812,32,0.92823510559576,cpu,1583545.7949941931,test_legacy,0.22062950219223176,False,23,0.7131106220595387,BRK-B,50000,aleatoric,-0.01556657614788044,0.05
