date,portfolio_value,agent,ticker,fold_id,seed
2020-01-02,1000000.0,ppo_standalone,XLF,wf_2020_2021,29
2020-01-03,1003504.6782488842,ppo_standalone,XLF,wf_2020_2021,29
2020-01-06,1008344.408963616,ppo_standalone,XLF,wf_2020_2021,29
2020-01-07,1018260.8674231545,ppo_standalone,XLF,wf_2020_2021,29
2020-01-08,1017616.7697382879,ppo_standalone,XLF,wf_2020_2021,29
2020-01-09,1015912.0628122988,ppo_standalone,XLF,wf_2020_2021,29
2020-01-10,1017306.8411514239,ppo_standalone,XLF,wf_2020_2021,29
2020-01-13,1019011.4483791757,ppo_standalone,XLF,wf_2020_2021,29
2020-01-14,1019321.3769660398,ppo_standalone,XLF,wf_2020_2021,29
2020-01-15,1019144.6691570884,ppo_standalone,XLF,wf_2020_2021,29
2020-01-16,1019723.5960741476,ppo_standalone,XLF,wf_2020_2021,29
2020-01-17,1015816.4057424129,ppo_standalone,XLF,wf_2020_2021,29
2020-01-21,1018664.5417499405,ppo_standalone,XLF,wf_2020_2021,29
2020-01-22,1017906.7622785605,ppo_standalone,XLF,wf_2020_2021,29
2020-01-23,1014301.025868763,ppo_standalone,XLF,wf_2020_2021,29
2020-01-24,1003884.6226558934,ppo_standalone,XLF,wf_2020_2021,29
2020-01-27,993413.1321326252,ppo_standalone,XLF,wf_2020_2021,29
2020-01-28,991511.6701408455,ppo_standalone,XLF,wf_2020_2021,29
2020-01-29,980719.4920813304,ppo_standalone,XLF,wf_2020_2021,29
2020-01-30,974777.0887266203,ppo_standalone,XLF,wf_2020_2021,29
2020-01-31,981681.676965229,ppo_standalone,XLF,wf_2020_2021,29
2020-02-03,976292.1002082772,ppo_standalone,XLF,wf_2020_2021,29
2020-02-04,980860.3918768186,ppo_standalone,XLF,wf_2020_2021,29
2020-02-05,973982.2737356119,ppo_standalone,XLF,wf_2020_2021,29
2020-02-06,969897.8085824435,ppo_standalone,XLF,wf_2020_2021,29
2020-02-07,957512.257508661,ppo_standalone,XLF,wf_2020_2021,29
2020-02-10,963569.4127226262,ppo_standalone,XLF,wf_2020_2021,29
2020-02-11,957647.8632909714,ppo_standalone,XLF,wf_2020_2021,29
2020-02-12,947956.4555882796,ppo_standalone,XLF,wf_2020_2021,29
2020-02-13,958456.9057639968,ppo_standalone,XLF,wf_2020_2021,29
2020-02-14,947110.2645341378,ppo_standalone,XLF,wf_2020_2021,29
2020-02-18,950985.62825767,ppo_standalone,XLF,wf_2020_2021,29
2020-02-19,944598.4457356869,ppo_standalone,XLF,wf_2020_2021,29
2020-02-20,946105.5508659779,ppo_standalone,XLF,wf_2020_2021,29
2020-02-21,943593.7397626495,ppo_standalone,XLF,wf_2020_2021,29
2020-02-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-02-25,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-02-26,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-02-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-02-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-03,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-04,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-05,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-10,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-11,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-12,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-18,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-19,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-23,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-25,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-26,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-30,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-03-31,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-03,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-07,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-23,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-29,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-04-30,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-04,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-05,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-07,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-11,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-12,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-18,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-19,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-26,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-05-29,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-03,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-04,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-05,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-10,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-11,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-12,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-18,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-19,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-23,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-25,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-26,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-29,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-06-30,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-07,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-10,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-23,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-29,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-30,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-07-31,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-03,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-04,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-05,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-07,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-10,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-11,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-12,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-18,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-19,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-25,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-26,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-27,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-08-31,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-03,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-04,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-10,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-11,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-17,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-18,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-23,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-24,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-25,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-28,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-29,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-09-30,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-01,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-02,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-05,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-06,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-07,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-08,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-09,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-12,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-13,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-14,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-15,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-16,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-19,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-20,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-21,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
2020-10-22,943525.8849343328,ppo_standalone,XLF,wf_2020_2021,29
