date,portfolio_value,agent,ticker,fold_id,seed
2018-01-02,1000000.0,ppo_standalone,XLE,wf_2018_2019,19
2018-01-03,1005143.7256920006,ppo_standalone,XLE,wf_2018_2019,19
2018-01-04,984421.1396701796,ppo_standalone,XLE,wf_2018_2019,19
2018-01-05,964494.4879630704,ppo_standalone,XLE,wf_2018_2019,19
2018-01-08,967834.3484366769,ppo_standalone,XLE,wf_2018_2019,19
2018-01-09,960666.3058159805,ppo_standalone,XLE,wf_2018_2019,19
2018-01-10,948251.9564088001,ppo_standalone,XLE,wf_2018_2019,19
2018-01-11,947944.1202368832,ppo_standalone,XLE,wf_2018_2019,19
2018-01-12,953817.7499812343,ppo_standalone,XLE,wf_2018_2019,19
2018-01-16,952343.7346691547,ppo_standalone,XLE,wf_2018_2019,19
2018-01-17,957463.9991787088,ppo_standalone,XLE,wf_2018_2019,19
2018-01-18,956575.824839937,ppo_standalone,XLE,wf_2018_2019,19
2018-01-19,955700.0675414784,ppo_standalone,XLE,wf_2018_2019,19
2018-01-22,953812.2710097628,ppo_standalone,XLE,wf_2018_2019,19
2018-01-23,947996.2564906206,ppo_standalone,XLE,wf_2018_2019,19
2018-01-24,951720.4934046536,ppo_standalone,XLE,wf_2018_2019,19
2018-01-25,958984.6667739034,ppo_standalone,XLE,wf_2018_2019,19
2018-01-26,961026.8127151139,ppo_standalone,XLE,wf_2018_2019,19
2018-01-29,956543.9297197883,ppo_standalone,XLE,wf_2018_2019,19
2018-01-30,949446.2895793493,ppo_standalone,XLE,wf_2018_2019,19
2018-01-31,948996.1896934573,ppo_standalone,XLE,wf_2018_2019,19
2018-02-01,950107.2282925898,ppo_standalone,XLE,wf_2018_2019,19
2018-02-02,952766.9335660964,ppo_standalone,XLE,wf_2018_2019,19
2018-02-05,952827.3806617964,ppo_standalone,XLE,wf_2018_2019,19
2018-02-06,951340.1071433222,ppo_standalone,XLE,wf_2018_2019,19
2018-02-07,951281.7764688822,ppo_standalone,XLE,wf_2018_2019,19
2018-02-08,955014.638141525,ppo_standalone,XLE,wf_2018_2019,19
2018-02-09,954902.8018271546,ppo_standalone,XLE,wf_2018_2019,19
2018-02-12,954014.6533035608,ppo_standalone,XLE,wf_2018_2019,19
2018-02-13,953695.6385114372,ppo_standalone,XLE,wf_2018_2019,19
2018-02-14,953655.8041572238,ppo_standalone,XLE,wf_2018_2019,19
2018-02-15,953655.8041572238,ppo_standalone,XLE,wf_2018_2019,19
