date,portfolio_value,agent,ticker,fold_id,seed
2020-01-02,1000000.0,ppo_standalone,SPY,wf_2020_2021,19
2020-01-03,1003714.345737286,ppo_standalone,SPY,wf_2020_2021,19
2020-01-06,1011391.6255518505,ppo_standalone,SPY,wf_2020_2021,19
2020-01-07,1017297.1295987027,ppo_standalone,SPY,wf_2020_2021,19
2020-01-08,1019037.7150548628,ppo_standalone,SPY,wf_2020_2021,19
2020-01-09,1016271.4821324665,ppo_standalone,SPY,wf_2020_2021,19
2020-01-10,1020125.5874521325,ppo_standalone,SPY,wf_2020_2021,19
2020-01-13,1021026.9926457293,ppo_standalone,SPY,wf_2020_2021,19
2020-01-14,1024383.9212854103,ppo_standalone,SPY,wf_2020_2021,19
2020-01-15,1023824.3639823208,ppo_standalone,SPY,wf_2020_2021,19
2020-01-16,1024663.5442448842,ppo_standalone,SPY,wf_2020_2021,19
2020-01-17,1023311.6699925952,ppo_standalone,SPY,wf_2020_2021,19
2020-01-21,1025813.6934705444,ppo_standalone,SPY,wf_2020_2021,19
2020-01-22,1023653.3621910317,ppo_standalone,SPY,wf_2020_2021,19
2020-01-23,1018260.6040312622,ppo_standalone,SPY,wf_2020_2021,19
2020-01-24,1001072.406984886,ppo_standalone,SPY,wf_2020_2021,19
2020-01-27,985888.7972496892,ppo_standalone,SPY,wf_2020_2021,19
2020-01-28,984101.6598643071,ppo_standalone,SPY,wf_2020_2021,19
2020-01-29,962359.8849207247,ppo_standalone,SPY,wf_2020_2021,19
2020-01-30,960417.2111564372,ppo_standalone,SPY,wf_2020_2021,19
2020-01-31,980356.1757128257,ppo_standalone,SPY,wf_2020_2021,19
2020-02-03,966696.5563394626,ppo_standalone,SPY,wf_2020_2021,19
2020-02-04,986170.206123696,ppo_standalone,SPY,wf_2020_2021,19
2020-02-05,970195.6799012491,ppo_standalone,SPY,wf_2020_2021,19
2020-02-06,962516.6566942227,ppo_standalone,SPY,wf_2020_2021,19
2020-02-07,926840.167920217,ppo_standalone,SPY,wf_2020_2021,19
2020-02-10,948633.1895216554,ppo_standalone,SPY,wf_2020_2021,19
2020-02-11,929001.183187065,ppo_standalone,SPY,wf_2020_2021,19
2020-02-12,892425.0610629008,ppo_standalone,SPY,wf_2020_2021,19
2020-02-13,917250.3099298871,ppo_standalone,SPY,wf_2020_2021,19
2020-02-14,882681.228867922,ppo_standalone,SPY,wf_2020_2021,19
2020-02-18,897871.8709872266,ppo_standalone,SPY,wf_2020_2021,19
2020-02-19,882857.1689422107,ppo_standalone,SPY,wf_2020_2021,19
2020-02-20,883455.439621185,ppo_standalone,SPY,wf_2020_2021,19
2020-02-21,871297.5163021723,ppo_standalone,SPY,wf_2020_2021,19
2020-02-24,864394.9776468065,ppo_standalone,SPY,wf_2020_2021,19
2020-02-25,888229.3442841368,ppo_standalone,SPY,wf_2020_2021,19
2020-02-26,892524.2955265547,ppo_standalone,SPY,wf_2020_2021,19
2020-02-27,909249.2343922758,ppo_standalone,SPY,wf_2020_2021,19
2020-02-28,900216.8411620378,ppo_standalone,SPY,wf_2020_2021,19
2020-03-02,909771.5814441207,ppo_standalone,SPY,wf_2020_2021,19
2020-03-03,905243.8220829731,ppo_standalone,SPY,wf_2020_2021,19
2020-03-04,891776.5954271709,ppo_standalone,SPY,wf_2020_2021,19
2020-03-05,898370.9065722916,ppo_standalone,SPY,wf_2020_2021,19
2020-03-06,894144.9348824921,ppo_standalone,SPY,wf_2020_2021,19
2020-03-09,913498.2544891592,ppo_standalone,SPY,wf_2020_2021,19
2020-03-10,913811.7783477264,ppo_standalone,SPY,wf_2020_2021,19
2020-03-11,924144.306012671,ppo_standalone,SPY,wf_2020_2021,19
2020-03-12,928196.1738198791,ppo_standalone,SPY,wf_2020_2021,19
2020-03-13,925698.5488597502,ppo_standalone,SPY,wf_2020_2021,19
2020-03-16,933693.1425378826,ppo_standalone,SPY,wf_2020_2021,19
2020-03-17,927763.5174626207,ppo_standalone,SPY,wf_2020_2021,19
2020-03-18,929081.2209921007,ppo_standalone,SPY,wf_2020_2021,19
2020-03-19,936495.6640534038,ppo_standalone,SPY,wf_2020_2021,19
2020-03-20,931529.730167917,ppo_standalone,SPY,wf_2020_2021,19
2020-03-23,923122.1003295165,ppo_standalone,SPY,wf_2020_2021,19
2020-03-24,929081.2209921007,ppo_standalone,SPY,wf_2020_2021,19
2020-03-25,929061.5681491919,ppo_standalone,SPY,wf_2020_2021,19
2020-03-26,932886.8209980105,ppo_standalone,SPY,wf_2020_2021,19
2020-03-27,936898.841146299,ppo_standalone,SPY,wf_2020_2021,19
2020-03-30,935773.6448349018,ppo_standalone,SPY,wf_2020_2021,19
2020-03-31,941877.7472887409,ppo_standalone,SPY,wf_2020_2021,19
2020-04-01,939649.8722130056,ppo_standalone,SPY,wf_2020_2021,19
2020-04-02,933970.6712255877,ppo_standalone,SPY,wf_2020_2021,19
2020-04-03,934544.3718900648,ppo_standalone,SPY,wf_2020_2021,19
2020-04-06,936471.3331915577,ppo_standalone,SPY,wf_2020_2021,19
2020-04-07,935071.0156962846,ppo_standalone,SPY,wf_2020_2021,19
2020-04-08,937538.5686285578,ppo_standalone,SPY,wf_2020_2021,19
2020-04-09,940962.9828777354,ppo_standalone,SPY,wf_2020_2021,19
2020-04-13,941006.1161529532,ppo_standalone,SPY,wf_2020_2021,19
2020-04-14,937716.5657714604,ppo_standalone,SPY,wf_2020_2021,19
2020-04-15,934897.3696492963,ppo_standalone,SPY,wf_2020_2021,19
2020-04-16,936771.2525776196,ppo_standalone,SPY,wf_2020_2021,19
2020-04-17,937499.6945911518,ppo_standalone,SPY,wf_2020_2021,19
2020-04-20,942348.485967644,ppo_standalone,SPY,wf_2020_2021,19
2020-04-21,940663.6546019304,ppo_standalone,SPY,wf_2020_2021,19
2020-04-22,943421.6734095268,ppo_standalone,SPY,wf_2020_2021,19
2020-04-23,942281.752113642,ppo_standalone,SPY,wf_2020_2021,19
2020-04-24,942593.1583053875,ppo_standalone,SPY,wf_2020_2021,19
2020-04-27,944617.2154805452,ppo_standalone,SPY,wf_2020_2021,19
2020-04-28,947091.610793567,ppo_standalone,SPY,wf_2020_2021,19
2020-04-29,946780.2599826134,ppo_standalone,SPY,wf_2020_2021,19
2020-04-30,947530.9096936184,ppo_standalone,SPY,wf_2020_2021,19
2020-05-01,948214.8440108853,ppo_standalone,SPY,wf_2020_2021,19
2020-05-04,949621.7191830421,ppo_standalone,SPY,wf_2020_2021,19
2020-05-05,951901.5248542838,ppo_standalone,SPY,wf_2020_2021,19
2020-05-06,951445.537875666,ppo_standalone,SPY,wf_2020_2021,19
2020-05-07,955882.8315095417,ppo_standalone,SPY,wf_2020_2021,19
2020-05-08,958029.2433138351,ppo_standalone,SPY,wf_2020_2021,19
