date,portfolio_value,agent,ticker,fold_id,seed
2020-01-02,1000000.0,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-03,1003478.3021198448,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-06,1010209.5588011685,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-07,1015000.09389288,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-08,1016456.7460788365,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-09,1014234.4158109843,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-10,1017505.9973033735,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-13,1018227.3645445209,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-14,1020846.8410544426,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-15,1020321.7260558528,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-16,1020959.7733991209,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-17,1019896.2496324017,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-21,1021888.0808444782,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-22,1019973.3233126749,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-23,1015608.0017848392,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-24,1001044.2079556433,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-27,988375.9065623169,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-28,986974.2716081458,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-29,970325.4951389816,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-30,968850.4061761886,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-01-31,983482.4897774365,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-03,973400.9858314805,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-04,987776.1551746973,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-05,975929.7968950963,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-06,970502.4450862617,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-07,945367.332763176,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-10,960721.1432034764,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-11,946432.7640691444,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-12,921877.8884650508,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-13,940113.8978883806,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-14,914750.6230520707,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-18,925324.8473995568,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-19,915187.9882378025,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-20,915591.6370193048,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-21,907533.5049621542,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-24,903119.6688325987,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-25,918263.1186444832,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-26,920992.1149967569,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-27,931795.6118153762,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-02-28,925962.7567010153,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-02,930377.4883073015,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-03,927685.9343771557,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-04,918784.5877934572,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-05,921660.8370643158,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-06,919338.7448917846,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-09,929829.1519511689,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-10,929999.9130025231,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-11,938519.7573183964,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-12,943329.1255895623,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-13,940831.1973826691,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-16,949094.0455966783,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-17,942335.1418551037,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-18,944072.7592746157,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-19,952755.9646481489,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-20,945878.5033130038,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-23,935827.7256310413,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-24,943177.0056583998,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-25,943125.9356321325,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-26,948038.0034253139,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-27,952675.1608479125,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-30,951326.1570762153,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-03-31,959288.8020650621,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-01,956231.1463189815,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-02,947663.5001955669,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-03,948623.1794282382,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-06,951641.8323250075,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-07,949048.9462369797,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-08,953968.0106501114,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-09,961198.7115238771,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-13,961275.7415690997,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-14,953350.4851941345,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
2020-04-15,946770.2906589089,ppo_with_uncertainty_guard,SPY,wf_2020_2021,67
