date,portfolio_value,agent,ticker,fold_id,seed
2020-01-02,1000000.0,ppo_standalone,IWM,wf_2020_2021,89
2020-01-03,1005575.2052156779,ppo_standalone,IWM,wf_2020_2021,89
2020-01-06,1012804.2198172116,ppo_standalone,IWM,wf_2020_2021,89
2020-01-07,1020324.348688994,ppo_standalone,IWM,wf_2020_2021,89
2020-01-08,1019199.4045764463,ppo_standalone,IWM,wf_2020_2021,89
2020-01-09,1013129.9000705709,ppo_standalone,IWM,wf_2020_2021,89
2020-01-10,1015883.3918888778,ppo_standalone,IWM,wf_2020_2021,89
2020-01-13,1019288.1954009158,ppo_standalone,IWM,wf_2020_2021,89
2020-01-14,1022693.1941649042,ppo_standalone,IWM,wf_2020_2021,89
2020-01-15,1023995.8663653538,ppo_standalone,IWM,wf_2020_2021,89
2020-01-16,1022071.3167027044,ppo_standalone,IWM,wf_2020_2021,89
2020-01-17,1021031.1069759536,ppo_standalone,IWM,wf_2020_2021,89
2020-01-21,1023362.1369356958,ppo_standalone,IWM,wf_2020_2021,89
2020-01-22,1024481.1649282256,ppo_standalone,IWM,wf_2020_2021,89
2020-01-23,1019813.8984256848,ppo_standalone,IWM,wf_2020_2021,89
2020-01-24,1006085.016111833,ppo_standalone,IWM,wf_2020_2021,89
2020-01-27,990363.5907905333,ppo_standalone,IWM,wf_2020_2021,89
2020-01-28,985423.4520929346,ppo_standalone,IWM,wf_2020_2021,89
2020-01-29,970575.5417865531,ppo_standalone,IWM,wf_2020_2021,89
2020-01-30,964100.3426257864,ppo_standalone,IWM,wf_2020_2021,89
2020-01-31,975150.953874896,ppo_standalone,IWM,wf_2020_2021,89
2020-02-03,967909.176590347,ppo_standalone,IWM,wf_2020_2021,89
2020-02-04,977807.811127547,ppo_standalone,IWM,wf_2020_2021,89
2020-02-05,966428.0193737757,ppo_standalone,IWM,wf_2020_2021,89
2020-02-06,960120.8095907401,ppo_standalone,IWM,wf_2020_2021,89
2020-02-07,929937.4877779458,ppo_standalone,IWM,wf_2020_2021,89
2020-02-10,936749.831619332,ppo_standalone,IWM,wf_2020_2021,89
2020-02-11,924297.2299975525,ppo_standalone,IWM,wf_2020_2021,89
2020-02-12,912208.446770592,ppo_standalone,IWM,wf_2020_2021,89
2020-02-13,914261.9115693792,ppo_standalone,IWM,wf_2020_2021,89
2020-02-14,913225.5513007466,ppo_standalone,IWM,wf_2020_2021,89
2020-02-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-25,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-02-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-25,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-03-31,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-07,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-04-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-07,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-05-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-25,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-06-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-07,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-07-31,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-07,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-25,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-08-31,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-17,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-18,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-24,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-25,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-09-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-01,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-07,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-08,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-14,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-15,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-19,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-20,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-21,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-22,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-23,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-26,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-27,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-28,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-29,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-10-30,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-02,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-03,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-04,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-05,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-06,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-09,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-10,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-11,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-12,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-13,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
2020-11-16,913218.946892045,ppo_standalone,IWM,wf_2020_2021,89
